livi	li[BPre5]vi[NStem]	li_vi	BPre5_NStem
lemmango	le[PossConc5]m[BPre3]mango[NStem]	le_m_mango	PossConc5_BPre3_NStem
kutsi	kutsi[Conj]	kutsi	Conj
liviwe	li[SC5]v[VRoot]iw[PassExt]e[VerbTerm]	li_v_iw_e	SC5_VRoot_PassExt_VerbTerm
.	.[PUNC]	.	PUNC
Bachubisifundvo	ba[BPre2]chubisifundvo[NStem]	ba_chubisifundvo	BPre2_NStem
beCBP	be[PossConc2]CBP[Abbr]	be_CBP	PossConc2_Abbr
kumele	ku[SC15]mel[VRoot]e[VerbTerm]	ku_mel_e	SC15_VRoot_VerbTerm
basebente	ba[SC2]sebent[VRoot]e[VerbTerm]	ba_sebent_e	SC2_VRoot_VerbTerm
nabo	na[AdvPre]bo[PronStem2]	na_bo	AdvPre_PronStem2
bonkhe	bo[QuantConc2]nkhe[QuantStem]	bo_nkhe	QuantConc2_QuantStem
babambimsuka	ba[BPre2]bambimsuka[NStem]	ba_bambimsuka	BPre2_NStem
kwenta	kw[BPre15]ent[VRoot]a[VerbTerm]	kw_ent_a	BPre15_VRoot_VerbTerm
lenchubo	lenchubo[CDEM09]	lenchubo	CDEM09
isebente	i[SC9]sebent[VRoot]e[VerbTerm]	i_sebent_e	SC9_VRoot_VerbTerm
.	.[PUNC]	.	PUNC
EmaKomidi	e[NPrePre6]ma[BPre6]komidi[NStem]	e_ma_komidi	NPrePre6_BPre6_NStem
eLiwadi	e[PossConc6]Li[BPre5]wadi[NStem]	e_Li_wadi	PossConc6_BPre5_NStem
angatitfola	a[SC6]nga[Pot]ti[ReflPre]tfol[VRoot]a[VerbTerm]	a_nga_ti_tfol_a	SC6_Pot_ReflPre_VRoot_VerbTerm
asesimeni	a[RelConc6]s[PreLocs]e[LocPre]sime[NStem]ni[LocSuf]	a_s_e_sime_ni	RelConc6_PreLocs_LocPre_NStem_LocSuf
sekubhekana	se[PossConc7]ku[OC15]bhek[VRoot]an[RecipExt]a[VerbTerm]	se_ku_bhek_an_a	PossConc7_OC15_VRoot_RecipExt_VerbTerm
nekushayisana	ne[AdvPre]ku[OC15]shay[VRoot]is[CausExt]an[RecipExt]a[VerbTerm]	ne_ku_shay_is_an_a	AdvPre_OC15_VRoot_CausExt_RecipExt_VerbTerm
.	.[PUNC]	.	PUNC
Bukisisa	buk[VRoot]isis[IntensExt]a[VerbTerm]	buk_isis_a	VRoot_IntensExt_VerbTerm
letimo	le[PossConc5]ti[BPre8]mo[NStem]	le_ti_mo	PossConc5_BPre8_NStem
letilandzelako	leti[RelConc10]landzela[NStem]ko[RelSuf]	leti_landzela_ko	RelConc10_NStem_RelSuf
nendlela	ne[AdvPre]n[BPre9]dlela[NStem]	ne_n_dlela	AdvPre_BPre9_NStem
lesetjentisiwe	le[RelConc9]setjentis[VRoot]iw[PassExt]e[VerbTerm]	le_setjentis_iw_e	RelConc9_VRoot_PassExt_VerbTerm
.	.[PUNC]	.	PUNC
Lemigomo	Le[RelConc4]mi[NPre4]gomo[NStem]	Le_mi_gomo	RelConc4_NPre4_NStem
lesiphohlongo	lesi[RelConc7]phohlongo[NStem]	lesi_phohlongo	RelConc7_NStem
seyakhe	se[SC7]y[OC7]akh[VRoot]e[VerbTerm]	se_y_akh_e	SC7_OC7_VRoot_VerbTerm
sisusa	si[BPre7]susa[NStem]	si_susa	BPre7_NStem
sePMS	se[PossConc7]PMS[Abbr]	se_PMS	PossConc7_Abbr
kuhulumende	ku[LocPre]hulumende[NStem]	ku_hulumende	LocPre_NStem
wasekhaya	wa[PossConc5]s[PreLocs]e[LocPre]khaya[NStem]	wa_s_e_khaya	PossConc5_PreLocs_LocPre_NStem
.	.[PUNC]	.	PUNC
EmaKomidi	e[NPrePre6]ma[BPre6]komidi[NStem]	e_ma_komidi	NPrePre6_BPre6_NStem
eLiwadi	e[PossConc6]Li[BPre5]wadi[NStem]	e_Li_wadi	PossConc6_BPre5_NStem
achuba	a[SC6]chub[VRoot]a[VerbTerm]	a_chub_a	SC6_VRoot_VerbTerm
kutibandzakanya	ku[BPre15]ti[ReflPre]bandzakany[VRoot]a[VerbTerm]	ku_ti_bandzakany_a	BPre15_ReflPre_VRoot_VerbTerm
kwesive	kwe[PossConc15]si[BPre7]ve[NStem]	kwe_si_ve	PossConc15_BPre7_NStem
enchubeni	e[LocPre]n[NPre9]chube[NStem]ni[LocSuf]	e_n_chube_ni	LocPre_NPre9_NStem_LocSuf
yentfutfuko	ye[PossConc9]n[BPre9]tfutfuko[NStem]	ye_n_tfutfuko	PossConc9_BPre9_NStem
,	,[PUNC]	,	PUNC
kubuyeketwa	ku[BPre15]buyeket[VRoot]w[PassExt]a[VerbTerm]	ku_buyeket_w_a	BPre15_VRoot_PassExt_VerbTerm
nekusebenta	ne[AdvPre]ku[OC15]sebent[VRoot]a[VerbTerm]	ne_ku_sebent_a	AdvPre_OC15_VRoot_VerbTerm
kwekuphatfwa	kwe[PossConc15]ku[OC15]phatf[VRoot]w[PassExt]a[VerbTerm]	kwe_ku_phatf_w_a	PossConc15_OC15_VRoot_PassExt_VerbTerm
kweIDP	kwe[PossConc15]IDP[Abbr]	kwe_IDP	PossConc15_Abbr
.	.[PUNC]	.	PUNC
Ngakoke	ngakoke[Adv]	ngakoke	Adv
emaKomidi	e[NPrePre6]ma[BPre6]komidi[NStem]	e_ma_komidi	NPrePre6_BPre6_NStem
eLiwadi	e[PossConc6]Li[BPre5]wadi[NStem]	e_Li_wadi	PossConc6_BPre5_NStem
kumele	ku[SC15]mel[VRoot]e[VerbTerm]	ku_mel_e	SC15_VRoot_VerbTerm
abe	a[SC1]be[AuxVStem]	a_be	SC1_AuxVStem
nesibindzi	ne[AdvPre]si[BPre7]bindzi[NStem]	ne_si_bindzi	AdvPre_BPre7_NStem
,	,[PUNC]	,	PUNC
lwati	lw[BPre11]ati[NStem]	lw_ati	BPre11_NStem
nelikhono	ne[AdvPre]li[BPre5]khono[NStem]	ne_li_khono	AdvPre_BPre5_NStem
khona	khona[Adv]	khona	Adv
batofeza	ba[SC2]to[Fut]fez[VRoot]a[VerbTerm]	ba_to_fez_a	SC2_Fut_VRoot_VerbTerm
lomsebenti	lomsebenti[CDEM03]	lomsebenti	CDEM03
.	.[PUNC]	.	PUNC
Lelithebula	leli[RelConc5]thebula[NStem]	leli_thebula	RelConc5_NStem
lesifinyeto	le[PossConc5]si[BPre7]finyeto[NStem]	le_si_finyeto	PossConc5_BPre7_NStem
sebadlalitindzima	se[PossConc7]ba[BPre2]dlali[NStem]tin[BPre10]dzima[NStem]	se_ba_dlali_tin_dzima	PossConc7_BPre2_NStem_BPre10_NStem
,	,[PUNC]	,	PUNC
imisebenti	i[NPrePre4]mi[BPre4]sebenti[NStem]	i_mi_sebenti	NPrePre4_BPre4_NStem
yabo	ya[PossConc4]bo[PronStem2]	ya_bo	PossConc4_PronStem2
kanye	kanye[Conj]	kanye	Conj
nebudlelwane	ne[AdvPre]bu[BPre14]dlelwane[NStem]	ne_bu_dlelwane	AdvPre_BPre14_NStem
eKomidini	e[LocPre]Komid[NStem]ini[LocSuf]	e_Komid_ini	LocPre_NStem_LocSuf
leLiwadi	le[PossConc5]li[BPre5]wadi[NStem]	le_li_wadi	PossConc5_BPre5_NStem
.	.[PUNC]	.	PUNC
Umehluko	U[NPrePre3]me[BPre3]hluko[NStem]	U_me_hluko	NPrePre3_BPre3_NStem
ngekwebulili	nge[AdvPre]kwe[PossConc15]bu[BPre15]lili[NStem]	nge_kwe_bu_lili	AdvPre_PossConc15_BPre15_NStem
usho	u[SC1]sh[VRoot]o[VerbTerm]	u_sh_o	SC1_VRoot_VerbTerm
umehluko	u[NPrePre3]me[BPre3]hluko[NStem]	u_me_hluko	NPrePre3_BPre3_NStem
lokhona	lo[RelConc1]khona[Adv]	lo_khona	RelConc1_Adv
emkhatsini	e[LocPre]m[BPre3]khatsi[NStem]ni[LocSuf]	e_m_khatsi_ni	LocPre_BPre3_NStem_LocSuf
kwebafati	kwe[PossConc15]ba[BPre2]fati[NStem]	kwe_ba_fati	PossConc15_BPre2_NStem
nemadvodza	ne[AdvPre]ma[BPre6]dvodza[NStem]	ne_ma_dvodza	AdvPre_BPre6_NStem
lebatikhetsele	le[RelConc9]ba[SC2]ti[OC8]khetsel[VRoot]e[VerbTerm]	le_ba_ti_khetsel_e	RelConc9_SC2_OC8_VRoot_VerbTerm
wona	wo[PronStem3]na[PronSuf]	wo_na	PronStem3_PronSuf
futsi	futsi[Conj]	futsi	Conj
longahunyushwa	longahunyushwa[CDEM03]	longahunyushwa	CDEM03
ngendlela	nge[AdvPre]n[BPre9]dlela[NStem]	nge_n_dlela	AdvPre_BPre9_NStem
letsite	le[RelConc9]tsite[RelStem]	le_tsite	RelConc9_RelStem
.	.[PUNC]	.	PUNC
Kepha	kepha[Conj]	kepha	Conj
,	,[PUNC]	,	PUNC
'	'[PUNC]	'	PUNC
kwehlukana	kw[BPre15]ehluk[VRoot]an[RecipExt]a[VerbTerm]	kw_ehluk_an_a	BPre15_VRoot_RecipExt_VerbTerm
'	'[PUNC]	'	PUNC
lokuningi	loku[RelConc15]ningi[NStem]	loku_ningi	RelConc15_NStem
emkhatsini	e[LocPre]m[BPre3]khatsi[NStem]ni[LocSuf]	e_m_khatsi_ni	LocPre_BPre3_NStem_LocSuf
kwemadvodza	kwe[PossConc15]ma[BPre6]dvodza[NStem]	kwe_ma_dvodza	PossConc15_BPre6_NStem
nebafati	ne[AdvPre]ba[BPre2]fati[NStem]	ne_ba_fati	AdvPre_BPre2_NStem
,	,[PUNC]	,	PUNC
noma	noma[Conj]	noma	Conj
ngulapho	ngulapho[NStem]	ngulapho	NStem
kufaka	ku[BPre15]fak[VRoot]a[VerbTerm]	ku_fak_a	BPre15_VRoot_VerbTerm
khona	khona[Conj]	khona	Conj
ingoni	i[BPre9]ngoni[NStem]	i_ngoni	BPre9_NStem
yekutikhetsela	ye[PossConc4]kutikhetsela[NStem]	ye_kutikhetsela	PossConc4_NStem
(	([PUNC]	(	PUNC
sibonelo	si[BPre7]bonelo[NStem]	si_bonelo	BPre7_NStem
,	,[PUNC]	,	PUNC
kwekugcoka	kwe[PossConc15]ku[SC15]gcok[VRoot]a[VerbTerm]	kwe_ku_gcok_a	PossConc15_SC15_VRoot_VerbTerm
)	)[PUNC]	)	PUNC
,	,[PUNC]	,	PUNC
noma	noma[Conj]	noma	Conj
kunjalo	ku[SC15]njalo[Adv]	ku_njalo	SC15_Adv
kuseyincenye	ku[BPre17]se[Pro]yi[CopPre]ncenye[NStem]	ku_se_yi_ncenye	BPre17_Pro_CopPre_NStem
yetimiso	yetimiso[NStem]	yetimiso	NStem
tekungalingani	tekungalingani[NStem]	tekungalingani	NStem
,	,[PUNC]	,	PUNC
letinganiki	leti[RelConc10]nga[NegPre]nik[VRoot]i[VerbTerm]	leti_nga_nik_i	RelConc10_NegPre_VRoot_VerbTerm
bumcoka	bu[BPre14]mcoka[NStem]	bu_mcoka	BPre14_NStem
lobungakanani	lo[RelConc9]bu[BPre14]nga[AdvPre]kanani[Interrog]	lo_bu_nga_kanani	RelConc9_BPre14_AdvPre_Interrog
etintfweni	e[LocPre]tin[BPre10]tfw[NStem]eni[LocSuf]	e_tin_tfw_eni	LocPre_BPre10_NStem_LocSuf
lebatikhetsele	le[RelConc9]ba[SC2]ti[OC10]khets[VRoot]el[ApplExt]e[VerbTerm]	le_ba_ti_khets_el_e	RelConc9_SC2_OC10_VRoot_ApplExt_VerbTerm
tona	t[PossConc8]o[LocPre]na[NStem]	t_o_na	PossConc8_LocPre_NStem
bafati	ba[BPre2]fati[NStem]	ba_fati	BPre2_NStem
tiphindze	ti[OC10]phindz[VRoot]e[VerbTerm]	ti_phindz_e	OC10_VRoot_VerbTerm
tichubekisele	ti[SC10]chubek[VRoot]is[CausExt]el[ApplExt]e[VerbTerm]	ti_chubek_is_el_e	SC10_VRoot_CausExt_ApplExt_VerbTerm
embili	e[LocPre]m[BPre3]bili[NStem]	e_m_bili	LocPre_BPre3_NStem
kufinyelela	ku[BPre15]finyel[VRoot]el[ApplExt]a[VerbTerm]	ku_finyel_el_a	BPre15_VRoot_ApplExt_VerbTerm
ngalokungalingani	ngalokungalingani[CDEM15]	ngalokungalingani	CDEM15
emandleni	e[LocPre]ma[BPre6]ndle[NStem]ni[LocSuf]	e_ma_ndle_ni	LocPre_BPre6_NStem_LocSuf
netintfo	ne[AdvPre]tin[BPre10]tfo[NStem]	ne_tin_tfo	AdvPre_BPre10_NStem
letiyincenye	leti[RelConc8]yi[CopPre]ncenye[NStem]	leti_yi_ncenye	RelConc8_CopPre_NStem
yemnotfo	ye[PossConc9]m[BPre3]notfo[NStem]	ye_m_notfo	PossConc9_BPre3_NStem
.	.[PUNC]	.	PUNC
Yindlela	Y[CopPre]i[NPrePre9]n[BPre9]dlela[NStem]	Y_i_n_dlela	CopPre_NPrePre9_BPre9_NStem
lehleleke	le[RelConc9]hlel[VRoot]ek[NeutExt]e[VerbTerm]	le_hlel_ek_e	RelConc9_VRoot_NeutExt_VerbTerm
kakhulu	ka[AdvPre]khulu[AdjStem]	ka_khulu	AdvPre_AdjStem
leyenteka	le[RelConc9]y[CopPre]ent[VRoot]ek[NeutExt]a[VerbTerm]	le_y_ent_ek_a	RelConc9_CopPre_VRoot_NeutExt_VerbTerm
enkantolo	e[LocPre]n[BPre9]kantolo[NStem]	e_n_kantolo	LocPre_BPre9_NStem
yemtsetfo	ye[PossConc9]m[BPre3]tsetfo[NStem]	ye_m_tsetfo	PossConc9_BPre3_NStem
,	,[PUNC]	,	PUNC
nelijaji	ne[AdvPre]li[BPre5]jaji[NStem]	ne_li_jaji	AdvPre_BPre5_NStem
nobe	nobe[Conj]	nobe	Conj
imantji	i[NPre9]mantji[NStem]	i_mantji	NPre9_NStem
lengatsatsi	le[RelConc9]nga[NegPre]tsats[VRoot]i[VerbTerm]	le_nga_tsats_i	RelConc9_NegPre_VRoot_VerbTerm
luhlangotsi	lu[BPre11]hlangotsi[NStem]	lu_hlangotsi	BPre11_NStem
,	,[PUNC]	,	PUNC
lobeka	lo[RelConc1]bek[VRoot]a[VerbTerm]	lo_bek_a	RelConc1_VRoot_VerbTerm
sincumo	si[BPre7]ncumo[NStem]	si_ncumo	BPre7_NStem
sekugcina	se[PossConc7]ku[OC15]gcin[VRoot]a[VerbTerm]	se_ku_gcin_a	PossConc7_OC15_VRoot_VerbTerm
emva	emva[Adv]	emva	Adv
kwekulalela	kwe[PossConc15]ku[OC15]lalel[VRoot]a[VerbTerm]	kwe_ku_lalel_a	PossConc15_OC15_VRoot_VerbTerm
bufakazi	bu[BPre14]fakazi[NStem]	bu_fakazi	BPre14_NStem
nenkhulumomphikiswano	ne[AdvPre]n[BPre9]khulumomphikiswano[NStem]	ne_n_khulumomphikiswano	AdvPre_BPre9_NStem
kuwo	ku[LocPre]wo[PronStem6]	ku_wo	LocPre_PronStem6
onkhe	o[QuantConc6]nkhe[QuantStem]	o_nkhe	QuantConc6_QuantStem
emacembu	e[NPrePre6]ma[BPre6]cembu[NStem]	e_ma_cembu	NPrePre6_BPre6_NStem
.	.[PUNC]	.	PUNC
Sincumo	si[BPre7]ncumo[NStem]	si_ncumo	BPre7_NStem
sakhe	sa[PossConc7]khe[PronStem2ps]	sa_khe	PossConc7_PronStem2ps
sisuselwa	si[SC7]sus[VRoot]el[ApplExt]w[PassExt]a[VerbTerm]	si_sus_el_w_a	SC7_VRoot_ApplExt_PassExt_VerbTerm
emtsetfweni	e[LocPre]m[BPre3]tsetfw[NStem]eni[LocSuf]	e_m_tsetfw_eni	LocPre_BPre3_NStem_LocSuf
welicala	we[PossConc3]li[BPre5]cala[NStem]	we_li_cala	PossConc3_BPre5_NStem
,	,[PUNC]	,	PUNC
umtsetfo	u[NPrePre3]m[BPre3]tsetfo[NStem]	u_m_tsetfo	NPrePre3_BPre3_NStem
loshayiwe	lo[RelConc3]shay[VRoot]iw[PassExt]e[VerbTerm]	lo_shay_iw_e	RelConc3_VRoot_PassExt_VerbTerm
nemihambo	ne[AdvPre]mi[BPre4]hambo[NStem]	ne_mi_hambo	AdvPre_BPre4_NStem
yemitsetfo	ye[PossConc4]mi[BPre4]tsetfo[NStem]	ye_mi_tsetfo	PossConc4_BPre4_NStem
.	.[PUNC]	.	PUNC
Ngulowo	Ngulowo[COP]	Ngulowo	COP
nalowo	nalowo[ADV]	nalowo	ADV
msebenti	m[BPre3]sebenti[NStem]	m_sebenti	BPre3_NStem
wesikhashana	we[PossConc3]si[BPre7]khashana[NStem]	we_si_khashana	PossConc3_BPre7_NStem
wehlukile	w[SC3]ehluk[VRoot]ile[Perf]	w_ehluk_ile	SC3_VRoot_Perf
kuleminye	ku[LocPre]lemi[AdjPref4]nye[AdjStem]	ku_lemi_nye	LocPre_AdjPref4_AdjStem
ngulowo	ngulowo[COP]	ngulowo	COP
unetinsayeya	u[RelConc3]ne[AdvPre]tin[BPre10]sayeya[NStem]	u_ne_tin_sayeya	RelConc3_AdvPre_BPre10_NStem
netindzaba	ne[AdvPre]tin[BPre10]dzaba[NStem]	ne_tin_dzaba	AdvPre_BPre10_NStem
lecondzene	le[RelConc9]condz[VRoot]en[RecipExt]e[Perf]	le_condz_en_e	RelConc9_VRoot_RecipExt_Perf
nawo	na[AdvPre]wo[PronStem6]	na_wo	AdvPre_PronStem6
lekufute	leku[RelConc10]fut[VRoot]e[VerbTerm]	leku_fut_e	RelConc10_VRoot_VerbTerm
utisebente	u[SC3]ti[OC10]sebent[VRoot]e[VerbTerm]	u_ti_sebent_e	SC3_OC10_VRoot_VerbTerm
.	.[PUNC]	.	PUNC
Ngaloko	Ngaloko[ADV]	Ngaloko	ADV
ke	ke[Adv]	ke	Adv
-	-[PUNC]	-	PUNC
luhla	lu[BPre11]hla[NStem]	lu_hla	BPre11_NStem
loluhlukile	lolu[RelConc11]hluk[VRoot]ile[Perf]	lolu_hluk_ile	RelConc11_VRoot_Perf
ludzingekile	lu[SC11]dzing[VRoot]ek[NeutExt]ile[Perf]	lu_dzing_ek_ile	SC11_VRoot_NeutExt_Perf
kute	kute[Conj]	kute	Conj
kube	ku[SC15]be[AuxVStem]	ku_be	SC15_AuxVStem
nesiciniseko	ne[AdvPre]si[BPre7]ciniseko[NStem]	ne_si_ciniseko	AdvPre_BPre7_NStem
kutsi	kutsi[Conj]	kutsi	Conj
lomsebenti	lo[RelConc4]m[BPre3]sebenti[NStem]	lo_m_sebenti	RelConc4_BPre3_NStem
uphetseka	u[SC3]phets[VRoot]ek[NeutExt]a[VerbTerm]	u_phets_ek_a	SC3_VRoot_NeutExt_VerbTerm
ngemphumelelo	ngem[AdvPre]phumelelo[BPre9]	ngem_phumelelo	AdvPre_BPre9
.	.[PUNC]	.	PUNC
Umkhandlu	u[NPrePre3]m[BPre3]khandlu[NStem]	u_m_khandlu	NPrePre3_BPre3_NStem
ungenta	u[SC3]ng[Pot]ent[VRoot]a[VerbTerm]	u_ng_ent_a	SC3_Pot_VRoot_VerbTerm
indlela	i[NPrePre9]n[BPre9]dlela[NStem]	i_n_dlela	NPrePre9_BPre9_NStem
yekutsi	ye[PossConc9]ku[BPre15]ts[VRoot]i[VerbTerm]	ye_ku_ts_i	PossConc9_BPre15_VRoot_VerbTerm
satiso	s[BPre7]atiso[NStem]	s_atiso	BPre7_NStem
saloyo	saloyo[POSS07]	saloyo	POSS07
mtsetfo	m[BPre3]tsetfo[NStem]	m_tsetfo	BPre3_NStem
sifika	si[SC7]fik[VRoot]a[VerbTerm]	si_fik_a	SC7_VRoot_VerbTerm
njani	njani[Adv]	njani	Adv
esiveni	e[LocPre]sive[NStem]ni[LocSuf]	e_sive_ni	LocPre_NStem_LocSuf
,	,[PUNC]	,	PUNC
kumbe	kumbe[Conj]	kumbe	Conj
ngemaphosta	nge[AdvPre]ma[BPre6]phosta[NStem]	nge_ma_phosta	AdvPre_BPre6_NStem
nobe	nobe[Conj]	nobe	Conj
imisakato	i[NPrePre4]mi[BPre4]sakato[NStem]	i_mi_sakato	NPrePre4_BPre4_NStem
.	.[PUNC]	.	PUNC
Emalunga	e[NPrePre6]ma[BPre6]lunga[NStem]	e_ma_lunga	NPrePre6_BPre6_NStem
emmango	e[PossConc6]m[BPre3]mango[NStem]	e_m_mango	PossConc6_BPre3_NStem
angabhala	a[SC6]nga[Pot]bhal[VRoot]a[VerbTerm]	a_nga_bhal_a	SC6_Pot_VRoot_VerbTerm
phasi	phasi[Adv]	phasi	Adv
imibono	i[NPrePre4]mi[BPre4]bono[NStem]	i_mi_bono	NPrePre4_BPre4_NStem
labayimikisa	laba[RelConc2]yi[OC4]mikis[VRoot]a[VerbTerm]	laba_yi_mikis_a	RelConc2_OC4_VRoot_VerbTerm
ehhovisini	e[LocPre]hhovisi[Adv]ni[LocSuf]	e_hhovisi_ni	LocPre_Adv_LocSuf
lamasipala	la[PossConc5]masipala[NStem]	la_masipala	PossConc5_NStem
.	.[PUNC]	.	PUNC
Umkhandlu	u[NPrePre3]m[BPre3]khandlu[NStem]	u_m_khandlu	NPrePre3_BPre3_NStem
kumele	ku[SC15]mel[VRoot]e[VerbTerm]	ku_mel_e	SC15_VRoot_VerbTerm
wente	w[SC3]ent[VRoot]e[VerbTerm]	w_ent_e	SC3_VRoot_VerbTerm
indlela	i[NPrePre9]n[BPre9]dlela[NStem]	i_n_dlela	NPrePre9_BPre9_NStem
lesipesheli	lesi[RelConc7]pesheli[NStem]	lesi_pesheli	RelConc7_NStem
yemalunga	y[PossConc9]e[NPrePre6]ma[NPre6]lunga[NStem]	y_e_ma_lunga	PossConc9_NPrePre6_NPre6_NStem
emmango	e[PossConc6]m[BPre3]mango[NStem]	e_m_mango	PossConc6_BPre3_NStem
lokungenteka	loku[RelConc15]ng[Pot]ent[VRoot]ek[NeutExt]a[VerbTerm]	loku_ng_ent_ek_a	RelConc15_Pot_VRoot_NeutExt_VerbTerm
awuyanga	a[SC6]wu[OC6]y[VRoot]ang[NegPre]a[VerbTerm]	a_wu_y_ang_a	SC6_OC6_VRoot_NegPre_VerbTerm
esikolweni	esi[RelConc7]kolw[NStem]eni[LocSuf]	esi_kolw_eni	RelConc7_NStem_LocSuf
,	,[PUNC]	,	PUNC
nobe	nobe[Conj]	nobe	Conj
letinye	leti[AdjPref10]nye[AdjStem]	leti_nye	AdjPref10_AdjStem
tici	ti[BPre8]ci[NStem]	ti_ci	BPre8_NStem
letenta	le[PossConc5]t[OC10]ent[VRoot]a[VerbTerm]	le_t_ent_a	PossConc5_OC10_VRoot_VerbTerm
kube	ku[SC15]be[AuxVStem]	ku_be	SC15_AuxVStem
lukhuni	lukhuni[Adv]	lukhuni	Adv
kubo	ku[LocPre]bo[PronStem2]	ku_bo	LocPre_PronStem2
kuletsa	ku[BPre15]lets[VRoot]a[VerbTerm]	ku_lets_a	BPre15_VRoot_VerbTerm
imibono	i[NPrePre4]mi[BPre4]bono[NStem]	i_mi_bono	NPrePre4_BPre4_NStem
.	.[PUNC]	.	PUNC
UMSEBENTI	U[NPrePre3]MS[BPre3]EBENTI[NStem]	U_MS_EBENTI	NPrePre3_BPre3_NStem
LOBALULEKILE	lo[RelConc3]balulek[VRoot]ile[Perf]	lo_balulek_ile	RelConc3_VRoot_Perf
WEKOMIDI	WEK[PossConc3]OMIDI[NPre9]	WEK_OMIDI	PossConc3_NPre9
YELIWADI	YE[PossConc9]LI[BPre5]WADI[NStem]	YE_LI_WADI	PossConc9_BPre5_NStem
kwenta	kw[SC15]ent[VRoot]a[VerbTerm]	kw_ent_a	SC15_VRoot_VerbTerm
siciniseko	si[BPre7]ciniseko[NStem]	si_ciniseko	BPre7_NStem
kutsi	kutsi[Conj]	kutsi	Conj
takhamiti	t[BPre8]akhamiti[NStem]	t_akhamiti	BPre8_NStem
ewadini	e[LocPre]wadi[NStem]ni[LocSuf]	e_wadi_ni	LocPre_NStem_LocSuf
labo	la[PossConc5]bo[PronStem2]	la_bo	PossConc5_PronStem2
tiyincenye	ti[BPre8]yi[CopPre]ncenye[NStem]	ti_yi_ncenye	BPre8_CopPre_NStem
futsi	futsi[Conj]	futsi	Conj
tiyatiswa	ti[SC8]ya[Pres]t[VRoot]is[CausExt]w[PassExt]a[VerbTerm]	ti_ya_t_is_w_a	SC8_Pres_VRoot_CausExt_PassExt_VerbTerm
ngetincumo	nge[AdvPre]ti[BPre8]ncumo[NStem]	nge_ti_ncumo	AdvPre_BPre8_NStem
temkhandlu	te[PossConc10]m[BPre3]khandlu[NStem]	te_m_khandlu	PossConc10_BPre3_NStem
letiphatselene	leti[RelConc10]phats[VRoot]el[ApplExt]en[RecipExt]e[Perf]	leti_phats_el_en_e	RelConc10_VRoot_ApplExt_RecipExt_Perf
netimphilo	ne[AdvPre]tim[NPre10]philo[NStem]	ne_tim_philo	AdvPre_NPre10_NStem
tato	ta[PossConc10]to[PronStem8]	ta_to	PossConc10_PronStem8
.	.[PUNC]	.	PUNC
Emakomidi	e[NPrePre6]ma[BPre6]komidi[NStem]	e_ma_komidi	NPrePre6_BPre6_NStem
eliwadi	e[PossConc6]li[BPre5]wadi[NStem]	e_li_wadi	PossConc6_BPre5_NStem
angemehlo	a[RelConc6]nge[CopPre]mehlo[NStem]	a_nge_mehlo	RelConc6_CopPre_NStem
netindlebe	ne[AdvPre]tin[NPre10]dlebe[NStem]	ne_tin_dlebe	AdvPre_NPre10_NStem
temmango	te[PossConc8]m[BPre3]mango[NStem]	te_m_mango	PossConc8_BPre3_NStem
aphindze	a[SC6]phindz[VRoot]e[VerbTerm]	a_phindz_e	SC6_VRoot_VerbTerm
abe	a[SC1]be[AuxVStem]	a_be	SC1_AuxVStem
luhlangotsi	lu[BPre11]hlangotsi[NStem]	lu_hlangotsi	BPre11_NStem
lolumcoka	lolu[RelConc11]mcok[VRoot]a[VerbTerm]	lolu_mcok_a	RelConc11_VRoot_VerbTerm
lwekutfutfukisa	lwe[PossConc11]ku[OC15]tfutfuk[VRoot]is[CausExt]a[VerbTerm]	lwe_ku_tfutfuk_is_a	PossConc11_OC15_VRoot_CausExt_VerbTerm
kuvana	ku[BPre15]van[VRoot]a[VerbTerm]	ku_van_a	BPre15_VRoot_VerbTerm
kabubili	ka[PossConc15]bu[BPre14]bili[NStem]	ka_bu_bili	PossConc15_BPre14_NStem
emkhatsini	e[LocPre]m[BPre3]khatsi[NStem]ni[LocSuf]	e_m_khatsi_ni	LocPre_BPre3_NStem_LocSuf
wemmango	we[PossConc3]m[BPre3]mango[NStem]	we_m_mango	PossConc3_BPre3_NStem
nemkhandlu	ne[AdvPre]m[BPre3]khandlu[NStem]	ne_m_khandlu	AdvPre_BPre3_NStem
.	.[PUNC]	.	PUNC
Loku	Loku[CDEM15]	Loku	CDEM15
kusho	ku[BPre15]sho[NStem]	ku_sho	BPre15_NStem
kutsi	kutsi[Conj]	kutsi	Conj
likomidi	li[BPre5]komidi[NStem]	li_komidi	BPre5_NStem
leliwadi	le[PossConc5]li[BPre5]wadi[NStem]	le_li_wadi	PossConc5_BPre5_NStem
kumele	ku[SC15]mel[VRoot]e[VerbTerm]	ku_mel_e	SC15_VRoot_VerbTerm
libonisane	li[SC5]bon[VRoot]is[CausExt]an[RecipExt]e[VerbTerm]	li_bon_is_an_e	SC5_VRoot_CausExt_RecipExt_VerbTerm
nemmango	ne[AdvPre]m[BPre1a]mango[NStem]	ne_m_mango	AdvPre_BPre1a_NStem
mayelana	mayelana[Conj]	mayelana	Conj
nentfutfuko	ne[AdvPre]n[BPre9]tfutfuko[NStem]	ne_n_tfutfuko	AdvPre_BPre9_NStem
netinhlelo	ne[AdvPre]tin[NPre10]hlelo[NStem]	ne_tin_hlelo	AdvPre_NPre10_NStem
