lichaza	li[BPre5]-chaza[NStem]	li_chaza	BPre5_NStem
bacabange	ba[SC2]-cabang[VRoot]-e[VerbTerm]	ba_cabang_e	SC2_VRoot_VerbTerm
ligama	li[BPre5]-gama[NStem]	li_gama	BPre5_NStem
lelichamuka	leli[RelConc5]-chamuk[VRoot]-a[VerbTerm]	leli_chamuk_a	RelConc5_VRoot_VerbTerm
emcondvweni	e[LocPre]-mu[BPre3]-condvo[NStem]-ini[LocSuf]	e_mu_condvo_ini	LocPre_BPre3_NStem_LocSuf
wabo	wa[PossConc3]-bo[PronStem2]	wa_bo	PossConc3_PronStem2
lekucala	le[PossConc5]-ku[OC15]-cala[NStem]	le_ku_cala	PossConc5_OC15_NStem
uma	uma[Conj]	uma	Conj
beva	ba[SC2]-(i)v[VRoot]-a[VerbTerm]	ba_(i)v_a	SC2_VRoot_VerbTerm
ligama	li[BPre5]-gama[NStem]	li_gama	BPre5_NStem
'	'[Punc]	'	Punc
kushayisana	ku[BPre15]-shay[VRoot]-is[CausExt]-an[RecipExt]-a[VerbTerm]	ku_shay_is_an_a	BPre15_VRoot_CausExt_RecipExt_VerbTerm
'	'[Punc]	'	Punc
.	.[Punc]	.	Punc
Timphendvulo	tin[BPre10]-phendvulo[NStem]	tin_phendvulo	BPre10_NStem
letinyenti	leti[AdjPref10]-nyenti[AdjStem]	leti_nyenti	AdjPref10_AdjStem
ngeke	ngeke[Adv]	ngeke	Adv
tibetinhle	ti[SC10]-be[SC2]-tin[AdjPref10]-hle[AdjStem]	ti_be_tin_hle	SC10_SC2_AdjPref10_AdjStem
.	.[Punc]	.	Punc
Bakhombise	ba[SC2ps]-khomb[VRoot]-is[CausExt]-e[VerbTerm]	ba_khomb_is_e	SC2ps_VRoot_CausExt_VerbTerm
kutsi	kutsi[Conj]	kutsi	Conj
kushayisana	ku[BPre15]-shay[VRoot]-is[CausExt]-an[RecipExt]-a[VerbTerm]	ku_shay_is_an_a	BPre15_VRoot_CausExt_RecipExt_VerbTerm
kwemibono	kwa[PossConc15]-mi[BPre4]-bono[NStem]	kwa_mi_bono	PossConc15_BPre4_NStem
akukubi	aku[NegPre]-ku[AdjPref15]-bi[AdjStem]	aku_ku_bi	NegPre_AdjPref15_AdjStem
ngaso	nga[AdvPre]-so[PronStem7]	nga_so	AdvPre_PronStem7
sonkhe	so[QuantConc7]-nkhe[QuantStem]	so_nkhe	QuantConc7_QuantStem
sikhatsi	si[BPre7]-khatsi[NStem]	si_khatsi	BPre7_NStem
.	.[Punc]	.	Punc
Kungaba	ku[SC15]-nga[Pot]-ba[AuxVStem]	ku_nga_ba	SC15_Pot_AuxVStem
lihlahlandlela	li[BPre5]-hlahlandlela[NStem]	li_hlahlandlela	BPre5_NStem
lengucuko	la[PossConc5]-i[NPrePre9]-n[BPre9]-gucuko[NStem]	la_i_n_gucuko	PossConc5_NPrePre9_BPre9_NStem
,	,[Punc]	,	Punc
kusente	ku[SC15]-si[OC1pp]-ent[VRoot]-e[VerbTerm]	ku_si_ent_e	SC15_OC1pp_VRoot_VerbTerm
sicabange	si[SC1pp]-cabang[VRoot]-e[VerbTerm]	si_cabang_e	SC1pp_VRoot_VerbTerm
ngetintfo	nga[AdvPre]-tin[BPre10]-tfo[NStem]	nga_tin_tfo	AdvPre_BPre10_NStem
lesingatikhetsa	lesi[RelConc4]-nga[Pot]-ti[OC10]-khets[VRoot]-a[VerbTerm]	lesi_nga_ti_khets_a	RelConc4_Pot_OC10_VRoot_VerbTerm
nekutsi	ne[AdvPre]-kutsi[Conj]	ne_kutsi	AdvPre_Conj
sentanjani	si[SC1pp]-ent[VRoot]-a[VerbTerm]-njani[Adv]	si_ent_a_njani	SC1pp_VRoot_VerbTerm_Adv
.	.[Punc]	.	Punc
Insalela	in[NPre9]-nsalela[NStem]	in_nsalela	NPre9_NStem
kulawula	ku[BPre15]-lawul[VRoot]-a[VerbTerm]	ku_lawul_a	BPre15_VRoot_VerbTerm
lokushayisana	loku[RelConc15]-shay[VRoot]-is[CausExt]-an[RecipExt]-a[VerbTerm]	loku_shay_is_an_a	RelConc15_VRoot_CausExt_RecipExt_VerbTerm
kwembono	kwa[PossConc15]-u[NPrePre3]-mu[BPre3]-bono[NStem]	kwa_u_mu_bono	PossConc15_NPrePre3_BPre3_NStem
.	.[Punc]	.	Punc
Kukhuluma	ku[BPre15]-khulum[VRoot]-a[VerbTerm]	ku_khulum_a	BPre15_VRoot_VerbTerm
ngemdlandla	nga[AdvPre]-u[NPrePre3]-mu[BPre3]-dlandla[NStem]	nga_u_mu_dlandla	AdvPre_NPrePre3_BPre3_NStem
nobe	nobe[Conj]	nobe	Conj
ingcondvo	i[NPrePre9]-n[BPre9]-gcondvo[NStem]	i_n_gcondvo	NPrePre9_BPre9_NStem
levulekile	le[RelConc9]-vul[VRoot]-ek[NeutExt]-ile[Perf]	le_vul_ek_ile	RelConc9_VRoot_NeutExt_Perf
-	-[Punc]	-	Punc
lomuntfu	lo[Dem1][Pos1]-mu[BPre1]-ntfu[NStem]	lo_mu_ntfu	Dem1_Pos1_BPre1_NStem
lona	lona[Dem3][Pos1]	lona	Dem3_Pos1
utsakasela	u[SC1]-tsakas[VRoot]-el[ApplExt]-a[VerbTerm]	u_tsakas_el_a	SC1_VRoot_ApplExt_VerbTerm
imibono	i[NPrePre4]-mi[BPre4]-bono[NStem]	i_mi_bono	NPrePre4_BPre4_NStem
lemisha	lemi[AdjPref4]-sha[AdjStem]	lemi_sha	AdjPref4_AdjStem
netiphakamiso	na[AdvPre]-ti[BPre8]-phakamiso[NStem]	na_ti_phakamiso	AdvPre_BPre8_NStem
,	,[Punc]	,	Punc
ulalela	u[SC1]-lalel[VRoot]-a[VerbTerm]	u_lalel_a	SC1_VRoot_VerbTerm
ngekutimisela	nga[AdvPre]-ku[OC15]-ti[ReflPre]-misel[VRoot]-a[VerbTerm]	nga_ku_ti_misel_a	AdvPre_OC15_ReflPre_VRoot_VerbTerm
,	,[Punc]	,	Punc
akehluleli	a[NegPre]-ka[ExclNeg]-ehlulel[VRoot]-i[VerbTerm]	a_ka_ehlulel_i	NegPre_ExclNeg_VRoot_VerbTerm
,	,[Punc]	,	Punc
uyakwati	u[SC1]-ya[Pres]-ku[OC15]-at[VRoot]-i[VerbTerm]	u_ya_ku_at_i	SC1_Pres_OC15_VRoot_VerbTerm
kutsatsa	ku[BPre15]-tsats[VRoot]-a[VerbTerm]	ku_tsats_a	BPre15_VRoot_VerbTerm
sincumo	si[BPre7]-ncumo[NStem]	si_ncumo	BPre7_NStem
,	,[Punc]	,	Punc
uneletsemba	u[NPrePre1]-na[AdvPre]-li[BPre5]-tsemba[NStem]	u_na_li_tsemba	NPrePre1_AdvPre_BPre5_NStem
,	,[Punc]	,	Punc
wenta	u[SC1]-ent[VRoot]-a[VerbTerm]	u_ent_a	SC1_VRoot_VerbTerm
bantfu	ba[BPre2]-ntfu[NStem]	ba_ntfu	BPre2_NStem
bakhululeke	ba[SC2]-khululek[VRoot]-e[VerbTerm]	ba_khululek_e	SC2_VRoot_VerbTerm
.	.[Punc]	.	Punc
Kufanele	ku[SC15]-fan[VRoot]-el[ApplExt]-e[VerbTerm]	ku_fan_el_e	SC15_VRoot_ApplExt_VerbTerm
kubhalwe	ku[SC15]-bhal[VRoot]-w[PassExt]-e[VerbTerm]	ku_bhal_w_e	SC15_VRoot_PassExt_VerbTerm
phansi	phansi[Adv]	phansi	Adv
emagama	e[NPrePre6]-ma[BPre6]-gama[NStem]	e_ma_gama	NPrePre6_BPre6_NStem
alabo	a[SC6]-labo[Dem2][Pos2]	a_labo	SC6_Dem2_Pos2
labakhona	laba[RelConc2]-khona[Adv]	laba_khona	RelConc2_Adv
emhlanganweni	e[LocPre]-mu[BPre3]-hlangano[NStem]-ini[LocSuf]	e_mu_hlangano_ini	LocPre_BPre3_NStem_LocSuf
.	.[Punc]	.	Punc
Ikhansela	i[NPre9]-khansela[NStem]	i_khansela	NPre9_NStem
yamasipala	ya[PossConc4]-masipala[NStem]	ya_masipala	PossConc4_NStem
ingalibhidlita	i[SC4]-nga[Pot]-libhidlit[VRoot]-a[VerbTerm]	i_nga_libhidlit_a	SC4_Pot_VRoot_VerbTerm
likomidi	li[BPre5]-komidi[NStem]	li_komidi	BPre5_NStem
leliWadi	leli[RelConc5]-wadi[NStem]	leli_wadi	RelConc5_NStem
nalehluka	na[AdvPre]-le[PossConc5]-ehluk[VRoot]-a[VerbTerm]	na_le_ehluk_a	AdvPre_PossConc5_VRoot_VerbTerm
kufeza	ku[BPre15]-fez[VRoot]-a[VerbTerm]	ku_fez_a	BPre15_VRoot_VerbTerm
imigomo	i[NPrePre4]-mi[BPre4]-gomo[NStem]	i_mi_gomo	NPrePre4_BPre4_NStem
lelibekelwe	leli[RelConc5]-bek[VRoot]-el[ApplExt]-w[PassExt]-e[VerbTerm]	leli_bek_el_w_e	RelConc5_VRoot_ApplExt_PassExt_VerbTerm
wona	wo[PronStem3]-na[PronSuf]	wo_na	PronStem3_PronSuf
.	.[Punc]	.	Punc
Kwesibili	kwe[PossConc15]-sibili[NStem]	kwe_sibili	PossConc15_NStem
,	,[Punc]	,	Punc
ngekucinisekisa	nge[AdvPre]-ku[BPre15]-cinisek[Intrans]-is[CausExt]-a[VerbTerm]	nge_ku_cinisek_is_a	AdvPre_BPre15_Intrans_CausExt_VerbTerm
kutsi	kutsi[Conj]	kutsi	Conj
labangenele	laba[RelConc2]-ngen[VRoot]-el[ApplExt]-e[VerbTerm]	laba_ngen_el_e	RelConc2_VRoot_ApplExt_VerbTerm
tifundvo	ti[BPre8]-fundvo[NStem]	ti_fundvo	BPre8_NStem
kunchubo	ku[LocPre]-i[NPrePre9]-n[BPre9]-chubo[NStem]	ku_i_n_chubo	LocPre_NPrePre9_BPre9_NStem
yeCBP	ye[PossConc9]-CBP[Abbr]	ye_CBP	PossConc9_Abbr
bamelelwe	ba[PossConc2]-melelwe[NStem]	ba_melelwe	PossConc2_NStem
kumicimbi	ku[LocPre]-mi[BPre4]-cimbi[NStem]	ku_mi_cimbi	LocPre_BPre4_NStem
ye-IDP	ye[PossConc4]-IDP[Abbr]	ye_IDP	PossConc4_Abbr
ngaphasi	nga[AdvPre]-phasi[NStem]	nga_phasi	AdvPre_NStem
kwetakhiwo	kwe[PossConc15]-ti[BPre8]-akhiwo[NStem]	kwe_ti_akhiwo	PossConc15_BPre8_NStem
netinchubo	na[AdvPre]-tin[BPre10]-chubo[NStem]	na_tin_chubo	AdvPre_BPre10_NStem
letivele	leti[RelConc8]-vele[NStem]	leti_vele	RelConc8_NStem
tiniketwe	ti[BPre10]-niket[VRoot]-w[PassExt]-e[VerbTerm]	ti_niket_w_e	BPre10_VRoot_PassExt_VerbTerm
indzawo	i[NPrePre9]-n[BPre9]-dzawo[NStem]	i_n_dzawo	NPrePre9_BPre9_NStem
kundlela	ku[LocPre]-n[BPre9]-dlela[NStem]	ku_n_dlela	LocPre_BPre9_NStem
ye-IDP	ye[PossConc9]-IDP[Abbr]	ye_IDP	PossConc9_Abbr
lecuketfwe	le[RelConc9]-cukats[VRoot]-w[PassExt]-e[VerbTerm]	le_cukats_w_e	RelConc9_VRoot_PassExt_VerbTerm
kuMculu	ku[LocPre]-mu[BPre3]-culu[NStem]	ku_mu_culu	LocPre_BPre3_NStem
weNkhomba	we[PossConc1a]-n[BPre9]-khomba[NStem]	we_n_khomba	PossConc1a_BPre9_NStem
ye-IDP	ye[PossConc9]-IDP[Abbr]	ye_IDP	PossConc9_Abbr
,	,[Punc]	,	Punc
ikakhulukati	i[BPre9]-ka[AdvPre]-khulukati[Adv]	i_ka_khulukati	BPre9_AdvPre_Adv
kusiGungu	ku[BPre17]-si[BPre7]-gungu[NStem]	ku_si_gungu	BPre17_BPre7_NStem
sekuMelela	se[PossConc7]-ku[BPre15]-mel[VRoot]-el[ApplExt]-a[VerbTerm]	se_ku_mel_el_a	PossConc7_BPre15_VRoot_ApplExt_VerbTerm
se-IDP	s[PreLoc-s]-e[LocPre]-IDP[Abbr]	s_e_IDP	PreLoc-s_LocPre_Abbr
kanye	kanye[Adv]	kanye	Adv
nematsimba	na[AdvPre]-e[NPrePre6]-ma[BPre6]-tsimba[NStem]	na_e_ma_tsimba	AdvPre_NPrePre6_BPre6_NStem
ekusebenta	e[LocPre]-ku[BPre15]-sebent[VRoot]-a[VerbTerm]	e_ku_sebent_a	LocPre_BPre15_VRoot_VerbTerm
emiklamo	a[PossConc6]-mi[BPre4]-klamo[NStem]	a_mi_klamo	PossConc6_BPre4_NStem
.	.[Punc]	.	Punc
Kunika	ku[BPre15]-nik[VRoot]-a[VerbTerm]	ku_nik_a	BPre15_VRoot_VerbTerm
ummango	u[NPrePre3]-mu[BPre3]-mango[NStem]	u_mu_mango	NPrePre3_BPre3_NStem
lwati	lu[BPre11]-ati[NStem]	lu_ati	BPre11_NStem
netimphendvulo	na[AdvPre]-ti[BPre8]-m[BPre3]-phendvulo[NStem]	na_ti_m_phendvulo	AdvPre_BPre8_BPre3_NStem
nekucela	na[AdvPre]-ku[OC15]-cel[VRoot]-a[VerbTerm]	na_ku_cel_a	AdvPre_OC15_VRoot_VerbTerm
ummango	u[NPrePre3]-mu[BPre3]-mango[NStem]	u_mu_mango	NPrePre3_BPre3_NStem
kutsi	kutsi[Conj]	kutsi	Conj
ufake	u[SC2ps]-fak[VRoot]-e[VerbTerm]	u_fak_e	SC2ps_VRoot_VerbTerm
sandla	si[NPre7]-andla[NStem]	si_andla	NPre7_NStem
ngulomunye	nga[AdvPre]-lomu[AdjPref1]-nye[AdjStem]	nga_lomu_nye	AdvPre_AdjPref1_AdjStem
wemisebenti	wa[PossConc3]-i[NPrePre4]-mi[BPre4]-sebenti[NStem]	wa_i_mi_sebenti	PossConc3_NPrePre4_BPre4_NStem
yelilunga	ya[PossConc4]-li[BPre5]-lunga[NStem]	ya_li_lunga	PossConc4_BPre5_NStem
leKomidi	la[PossConc5]-i[NPre9]-komidi[NStem]	la_i_komidi	PossConc5_NPre9_NStem
yeLiwadi	ya[PossConc9]-li[BPre5]-wadi[NStem]	ya_li_wadi	PossConc9_BPre5_NStem
.	.[Punc]	.	Punc
Loku	loku[Dem15][Pos1]	loku	Dem15_Pos1
kungabita	ku[SC15]-nga[Pot]-bit[VRoot]-a[VerbTerm]	ku_nga_bit_a	SC15_Pot_VRoot_VerbTerm
kutsi	kutsi[Conj]	kutsi	Conj
lilunga	li[BPre5]-lunga[RelStem]	li_lunga	BPre5_RelStem
leKomidi	la[PossConc5]-i[NPre9]-komidi[NStem]	la_i_komidi	PossConc5_NPre9_NStem
yeLiwadi	ya[PossConc9]-li[BPre5]-wadi[NStem]	ya_li_wadi	PossConc9_BPre5_NStem
likhulume	li[SC5]-khulum[VRoot]-e[VerbTerm]	li_khulum_e	SC5_VRoot_VerbTerm
emhlanganweni	e[LocPre]-mu[BPre3]-hlangano[NStem]-ini[LocSuf]	e_mu_hlangano_ini	LocPre_BPre3_NStem_LocSuf
.	.[Punc]	.	Punc
Kwetfula	kwe[BPre15]-tful[VRoot]-a[VerbTerm]	kwe_tful_a	BPre15_VRoot_VerbTerm
inkhulumo	in[BPre9]-khulumo[NStem]	in_khulumo	BPre9_NStem
emhlanganweni	e[LocPre]-mu[BPre3]-hlangano[NStem]-ini[LocSuf]	e_mu_hlangano_ini	LocPre_BPre3_NStem_LocSuf
kungaba	ku[SC15]-nga[Pot]-ba[AuxVStem]	ku_nga_ba	SC15_Pot_AuxVStem
sehlakalo	si[BPre7]-ehlakalo[NStem]	si_ehlakalo	BPre7_NStem
lesikhatsatako	lesi[RelConc7]-khatsat[VRoot]-a[VerbTerm]-ko[RelSuf]	lesi_khatsat_a_ko	RelConc7_VRoot_VerbTerm_RelSuf
,	,[Punc]	,	Punc
ikakhulu	i[NPrePre4]-ka[AdvPre]-khulu[AdjStem]	i_ka_khulu	NPrePre4_AdvPre_AdjStem
uma	uma[Conj]	uma	Conj
ngabe	ngabe[Conj]	ngabe	Conj
loku	loku[Dem15][Pos1]	loku	Dem15_Pos1
kudzinga	ku[SC15]-dzing[VRoot]-a[VerbTerm]	ku_dzing_a	SC15_VRoot_VerbTerm
kutsi	kutsi[Conj]	kutsi	Conj
lowetfulako	lo[RelConc3]-wu[OC3]-tful[VRoot]-a[VerbTerm]-ko[RelSuf]	lo_wu_tful_a_ko	RelConc3_OC3_VRoot_VerbTerm_RelSuf
asebentise	a[SC6]-sebent[VRoot]-is[CausExt]-e[VerbTerm]	a_sebent_is_e	SC6_VRoot_CausExt_VerbTerm
imishina	i[NPrePre4]-mi[BPre4]-shina[NStem]	i_mi_shina	NPrePre4_BPre4_NStem
lenjengema	le[RelConc4]-njenga[AdvPre]-e[NPrePre6]-ma[BPre6]	le_njenga_e_ma	RelConc4_AdvPre_NPrePre6_BPre6
overhead	overhead[Foreign]	overhead	Foreign
projector	projector[Foreign]	projector	Foreign
nobe	nobe[Conj]	nobe	Conj
imibhobho	i[NPrePre4]-mi[BPre4]-bhobho[NStem]	i_mi_bhobho	NPrePre4_BPre4_NStem
yekukhuluma	ya[PossConc4]-ku[OC15]-khulum[VRoot]-a[VerbTerm]	ya_ku_khulum_a	PossConc4_OC15_VRoot_VerbTerm
.	.[Punc]	.	Punc
Kunesidzingo	ku[LocPre]-ne[AdvPre]-si[BPre7]-dzingo[NStem]	ku_ne_si_dzingo	LocPre_AdvPre_BPre7_NStem
lesibalulekile	lesi[RelConc7]-balulek[VRoot]-ile[Perf]	lesi_balulek_ile	RelConc7_VRoot_Perf
sahulumende	sa[PossConc7]-hulumende[NStem]	sa_hulumende	PossConc7_NStem
welubambiswano	we[PossConc2a]-lu[NPre11]-bambiswano[NStem]	we_lu_bambiswano	PossConc2a_NPre11_NStem
kanye	kanye[Conj]	kanye	Conj
nekubambisana	ne[AdvPre]-ku[BPre15]-bamb[VRoot]-is[CausExt]-an[RecipExt]-a[VerbTerm]	ne_ku_bamb_is_an_a	AdvPre_BPre15_VRoot_CausExt_RecipExt_VerbTerm
kwetimboni	kwa[PossConc15]-ti[BPre8]-m[BPre3]-boni[NStem]	kwa_ti_m_boni	PossConc15_BPre8_BPre3_NStem
.	.[Punc]	.	Punc
Lemibandzela	le[RelConc9]-i[NPrePre4]-mi[BPre4]-bandzela[NStem]	le_i_mi_bandzela	RelConc9_NPrePre4_BPre4_NStem
yakhelwe	ya[Pres]-akh[VRoot]-el[ApplExt]-w[PassExt]-e[VerbTerm]	ya_akh_el_w_e	Pres_VRoot_ApplExt_PassExt_VerbTerm
kwenta	ku[SC15]-ent[VRoot]-a[VerbTerm]	ku_ent_a	SC15_VRoot_VerbTerm
siciniseko	si[BPre7]-ciniseko[NStem]	si_ciniseko	BPre7_NStem
sendzawo	se[PossConc9]-n[BPre9]-dzawo[NStem]	se_n_dzawo	PossConc9_BPre9_NStem
yetigungu	ye[PossConc9]-ti[NPre8]-gungu[NStem]	ye_ti_gungu	PossConc9_NPre8_NStem
levumela	le[RelConc9]-vum[VRoot]-el[ApplExt]-a[VerbTerm]	le_vum_el_a	RelConc9_VRoot_ApplExt_VerbTerm
kwetfulwa	kwe[PossConc15]-tful[VRoot]-w[PassExt]-a[VerbTerm]	kwe_tful_w_a	PossConc15_VRoot_PassExt_VerbTerm
kwetakhiwonchanti	kwe[PossConc15]-ti[NPre8]-akhiwonchanti[NStem]	kwe_ti_akhiwonchanti	PossConc15_NPre8_NStem
tamasipala	ta[PossConc8]-masipala[NStem]	ta_masipala	PossConc8_NStem
,	,[Punc]	,	Punc
letakhela	leti[RelConc8]-akh[VRoot]-el[ApplExt]-a[VerbTerm]	leti_akh_el_a	RelConc8_VRoot_ApplExt_VerbTerm
etingungwini	e[LocPre]-tin[NPre8]-gungu[NStem]-ini[LocSuf]	e_tin_gungu_ini	LocPre_NPre8_NStem_LocSuf
indlela	i[NPrePre9]-n[BPre9]-dlela[NStem]	i_n_dlela	NPrePre9_BPre9_NStem
yekubambisana	ye[PossConc9]-ku[BPre15]-bamb[VRoot]-is[CausExt]-an[RecipExt]-a[VerbTerm]	ye_ku_bamb_is_an_a	PossConc9_BPre15_VRoot_CausExt_RecipExt_VerbTerm
.	.[Punc]	.	Punc
Kubuyeketwa	ku[BPre15]-buyeket[VRoot]-w[PassExt]-a[VerbTerm]	ku_buyeket_w_a	BPre15_VRoot_PassExt_VerbTerm
kwekusebenta	kwa[PossConc15]-ku[OC15]-sebent[VRoot]-a[VerbTerm]	kwa_ku_sebent_a	PossConc15_OC15_VRoot_VerbTerm
kwemnyaka	kwa[PossConc15]-mu[BPre3]-nyaka[NStem]	kwa_mu_nyaka	PossConc15_BPre3_NStem
:	:[Punc]	:	Punc
Umkhandlu	u[NPrePre3]-m[BPre3]-khandlu[NStem]	u_m_khandlu	NPrePre3_BPre3_NStem
kumele	ku[SC15]-mel[VRoot]-e[VerbTerm]	ku_mel_e	SC15_VRoot_VerbTerm
ubike	u[SC3]-bik[VRoot]-e[VerbTerm]	u_bik_e	SC3_VRoot_VerbTerm
njalo	njalo[Adv]	njalo	Adv
EmaKomidini	e[LocPre]-ma[BPre6]-komidi[NStem]-ini[LocSuf]	e_ma_komidi_ini	LocPre_BPre6_NStem_LocSuf
Emawadi	e[NPrePre6]-ma[BPre6]-wadi[NStem]	e_ma_wadi	NPrePre6_BPre6_NStem
nasemimangweni	na[AdvPre]-s[PreLoc-s]-e[LocPre]-u[NPrePre3]-mu[BPre3]-mango[NStem]-ini[LocSuf]	na_s_e_u_mu_mango_ini	AdvPre_PreLoc-s_LocPre_NPrePre3_BPre3_NStem_LocSuf
ngekubuyeketwa	nga[AdvPre]-ku[OC15]-kubuyeket[VRoot]-w[PassExt]-a[VerbTerm]	nga_ku_kubuyeket_w_a	AdvPre_OC15_VRoot_PassExt_VerbTerm
kwemcombelelotimali	kwa[PossConc15]-u[NPrePre3]-mu[BPre3]-combelelotimali[NStem]	kwa_u_mu_combelelotimali	PossConc15_NPrePre3_BPre3_NStem
nangekusebenta	nanga[AdvPre]-ku[OC15]-sebent[VRoot]-a[VerbTerm]	nanga_ku_sebent_a	AdvPre_OC15_VRoot_VerbTerm
,	,[Punc]	,	Punc
njengencenye	njenga[AdvPre]-i[NPrePre9]-ncenye[NStem]	njenga_i_ncenye	AdvPre_NPrePre9_NStem
yemihlangano	ya[PossConc9]-i[NPrePre4]-mi[BPre4]-hlangano[NStem]	ya_i_mi_hlangano	PossConc9_NPrePre4_BPre4_NStem
yemmango	ya[PossConc4]-u[NPrePre3]-mu[BPre3]-mango[NStem]	ya_u_mu_mango	PossConc4_NPrePre3_BPre3_NStem
.	.[Punc]	.	Punc
Uma	uma[Conj]	uma	Conj
liKomidi	li[BPre5]-komidi[NStem]	li_komidi	BPre5_NStem
lakho	la[PossConc5]-kho[PronStem2ps]	la_kho	PossConc5_PronStem2ps
lingatfoli	li[SC5]-nga[NegPre]-tfol[VRoot]-i[VerbTerm]	li_nga_tfol_i	SC5_NegPre_VRoot_VerbTerm
njalo	njalo[Adv]	njalo	Adv
umbiko	u[NPrePre3]-mu[BPre3]-biko[NStem]	u_mu_biko	NPrePre3_BPre3_NStem
wekusebenta	wa[PossConc3]-ku[OC15]-sebent[VRoot]-a[VerbTerm]	wa_ku_sebent_a	PossConc3_OC15_VRoot_VerbTerm
loveka	lo[RelConc3]-(i)v[VRoot]-ek[NeutExt]-a[VerbTerm]	lo_(i)v_ek_a	RelConc3_VRoot_NeutExt_VerbTerm
kumkhandlu	ku[LocPre]-mu[BPre3]-khandlu[NStem]	ku_mu_khandlu	LocPre_BPre3_NStem
wakho	wa[PossConc3]-kho[PronStem2ps]	wa_kho	PossConc3_PronStem2ps
,	,[Punc]	,	Punc
yatisa	i[SC9]-at[VRoot]-is[CausExt]-e[VerbTerm]	i_at_is_e	SC9_VRoot_CausExt_VerbTerm
sodolobha	sodolobha[NStem]	sodolobha	NStem
kutsi	kutsi[Conj]	kutsi	Conj
LiKomidi	li[BPre5]-komidi[NStem]	li_komidi	BPre5_NStem
LeliWadi	le[PossConc5]-li[BPre5]-wadi[NStem]	le_li_wadi	PossConc5_BPre5_NStem
lakho	la[PossConc5]-kho[PronStem2ps]	la_kho	PossConc5_PronStem2ps
lilindzele	li[SC5]-lindzel[VRoot]-e[VerbTerm]	li_lindzel_e	SC5_VRoot_VerbTerm
kusebenta	ku[BPre15]-sebent[VRoot]-a[VerbTerm]	ku_sebent_a	BPre15_VRoot_VerbTerm
lokuncono	loku[RelConc15]-ncono[NStem]	loku_ncono	RelConc15_NStem
kuhulumende	ku[LocPre]-hulumende[NStem]	ku_hulumende	LocPre_NStem
wasekhaya	wa[PossConc2a]-s[PreLoc-s]-e[LocPre]-khaya[NStem]	wa_s_e_khaya	PossConc2a_PreLoc-s_LocPre_NStem
wentsandvo	wa[PossConc1a]-i[NPrePre9]-n[BPre9]-tsandvo[NStem]	wa_i_n_tsandvo	PossConc1a_NPrePre9_BPre9_NStem
yelinyenti	ya[PossConc9]-li[BPre5]-nyenti[AdjStem]	ya_li_nyenti	PossConc9_BPre5_AdjStem
.	.[Punc]	.	Punc
Ibhodi	i[NPre9]-bhodi[NStem]	i_bhodi	NPre9_NStem
yemincele	ya[PossConc9]-mi[BPre4]-ncele[NStem]	ya_mi_ncele	PossConc9_BPre4_NStem
yaMasipala	ya[PossConc9]-masipala[NStem]	ya_masipala	PossConc9_NStem
yimboni	yi[CopPre]-i[NPrePre9]-n[BPre9]-boni[NStem]	yi_i_n_boni	CopPre_NPrePre9_BPre9_NStem
lenemagunya	le[RelConc9]-ne[AdvPre]-ma[BPre6]-gunya[NStem]	le_ne_ma_gunya	RelConc9_AdvPre_BPre6_NStem
letimele	leti[RelConc10]-mel[VRoot]-e[VerbTerm]	leti_mel_e	RelConc10_VRoot_VerbTerm
lekamba	le[RelConc9]-kamb[VRoot]-a[VerbTerm]	le_kamb_a	RelConc9_VRoot_VerbTerm
iminyele	i[NPrePre4]-mi[BPre4]-nyele[NStem]	i_mi_nyele	NPrePre4_BPre4_NStem
yamasipala	ya[PossConc4]-masipala[NStem]	ya_masipala	PossConc4_NStem
.	.[Punc]	.	Punc
Lelidolobha	le[Dem9][Pos1]-li[BPre5]-dolobha[NStem]	le_li_dolobha	Dem9_Pos1_BPre5_NStem
linetimboni	li[BPre5]-ne[AdvPre]-tin[BPre10]-m[BPre3]-boni[NStem]	li_ne_tin_m_boni	BPre5_AdvPre_BPre10_BPre3_NStem
letimbalwa	leti[RelConc10]-mbalwa[RelStem]	leti_mbalwa	RelConc10_RelStem
kakhulu	ka[AdvPre]-khulu[AdjStem]	ka_khulu	AdvPre_AdjStem
kantsi	kantsi[Conj]	kantsi	Conj
ligcwele	li[SC5]-gcwal[VRoot]-e[VerbTerm]	li_gcwal_e	SC5_VRoot_VerbTerm
emalunga	e[NPrePre6]-ma[BPre6]-lunga[NStem]	e_ma_lunga	NPrePre6_BPre6_NStem
emmango	a[PossConc6]-u[NPrePre3]-mu[BPre3]-mango[NStem]	a_u_mu_mango	PossConc6_NPrePre3_BPre3_NStem
lamanyenti	lama[AdjPref6]-nyenti[AdjStem]	lama_nyenti	AdjPref6_AdjStem
lasebenta	la[PossConc5]-sebent[VRoot]-a[VerbTerm]	la_sebent_a	PossConc5_VRoot_VerbTerm
emapulazini	e[NPrePre6]-ma[BPre6]-pulazi[NStem]-ini[LocSuf]	e_ma_pulazi_ini	NPrePre6_BPre6_NStem_LocSuf
.	.[Punc]	.	Punc
Kunelizinga	ku[BPre15]-na[AdvPre]-li[BPre5]-zinga[NStem]	ku_na_li_zinga	BPre15_AdvPre_BPre5_NStem
