word	seg	parse
.	.	.[Punc]
Loku	loku	loku[Dem15][Pos1]
kungahle	ku-ngahle	ku[SC15]-ngahle[AuxVStem]
kudzinge	ku-dzing-e	ku[SC15]-dzing[VRoot]-e[VerbTerm]
imitamo	i-mi-tamo	i[NPrePre4]-mi[BPre4]-tamo[NStem]
yekubambisana	ya-ku-bamb-is-an-a	ya[PossConc9]-ku[BPre15]-bamb[VRoot]-is[CausExt]-an[RecipExt]-a[VerbTerm]
ngaseKomidini	nga-se-komidi-ini	nga[AdvPre]-se[PossConc7]-komidi[NStem]-ini[LocSuf]
yeliWadi	ya-li-wadi	ya[PossConc4]-li[BPre5]-wadi[NStem]
lekungiyo	lekungiyo	lekungiyo[NStem]
lechaza	le-chaz-a	le[RelConc9]-chaz[VRoot]-a[VerbTerm]
kutsi	kutsi	kutsi[Conj]
ngikuphi	ngi-ku-phi	ngi[CopPre]-ku[BPre15]-phi[Interrog]
kutiphatsa	ku-ti-phats-a	ku[BPre15]-ti[ReflPre]-phats[VRoot]-a[VerbTerm]
lokwemukelekako	lo-ku-emukel-ek-ak-o	lo[RelConc3]-ku[BPre15]-emukel[VRoot]-ek[NPas]-ak[Iter]-o[VerbTerm]
/	/	/[Punc]
lokungamukeleki	loku-nga-mukeleki	loku[RelConc15]-nga[NegPre]-mukeleki[NStem]
,	,	,[Punc]
yini	yini	yini[Interrog]
emazinga	e-ma-zinga	e[NPrePre6]-ma[BPre6]-zinga[NStem]
lasesigabeni	la-s-e-si-gaba-ini	la[PossConc5]-s[PreLoc-s]-e[LocPre]-si[BPre7]-gaba[NStem]-ini[LocSuf]
lesiphansi	lesi-phansi	lesi[RelConc7]-phansi[Adv]
ekufeza	e-ku-fez-a	e[LocPre]-ku[BPre15]-fez[VRoot]-a[VerbTerm]
tinhloso	tin-hloso	tin[BPre10]-hloso[NStem]
nekutsi	ne-kutsi	ne[AdvPre]-kutsi[Conj]
yini	yini	yini[Interrog]
lefakiwe	le-fak-iw-e	le[RelConc9]-fak[VRoot]-iw[PassExt]-e[VerbTerm]
yekuvivinya	ya-ku-viviny-a	ya[PossConc9]-ku[BPre15]-viviny[VRoot]-a[VerbTerm]
uma	u-ma	u[NPrePre1a]-ma[NStem]
kungafinyelelwa	ku-nga-finyelel-w-a	ku[SC15]-nga[Pot]-finyelel[VRoot]-w[PassExt]-a[VerbTerm]
kulamazinga	ku-la-ma-zinga	ku[LocPre]-la[Dem6][Pos1]-ma[BPre6]-zinga[NStem]
.	.	.[Punc]
UMBUTO	u-mu-buto	u[NPrePre3]-mu[BPre3]-buto[NStem]
6	6	6[Num]
Tisetjentiswa	ti-setjentiswa	ti[BPre8]-setjentiswa[NStem]
njani	njani	njani[Adv]
?	?	?[Punc]
Ngubani	ngu-bani	ngu[CopPre]-bani[Interrog]
lotisebentisako	lo-ti-sebent-is-a-ko	lo[RelConc1]-ti[OC8]-sebent[VRoot]-is[CausExt]-a[VerbTerm]-ko[RelSuf]
?	?	?[Punc]
Lungiselela	lungis-elel-a	lungis[VRoot]-elel[IntensExt]-a[VerbTerm]
kubhalwa	ku-bhal-w-a	ku[BPre15]-bhal[VRoot]-w[PassExt]-a[VerbTerm]
kwelisu	kwa-li-su	kwa[PossConc15]-li[BPre5]-su[NStem]
kusenesikhatsi	ku-sa-na-si-khatsi	ku[BPre15]-sa[Pro]-na[AdvPre]-si[BPre7]-khatsi[NStem]
njengobe	njengobe	njengobe[Conj]
loku	loku	loku[Dem15][Pos1]
kungadzinga	ku-nga-dzing-a	ku[SC15]-nga[Pot]-dzing[VRoot]-a[VerbTerm]
kutsi	kutsi	kutsi[Conj]
kuhlelwe	ku-hlel-w-e	ku[SC15]-hlel[VRoot]-w[PassExt]-e[VerbTerm]
emalephuthophu	e-ma-lephuthophu	e[NPrePre6]-ma[BPre6]-lephuthophu[NStem]
nobe	nobe	nobe[Conj]
tisetjentiswa	ti-setjentis-w-a	ti[SC8]-setjentis[VRoot]-w[PassExt]-a[VerbTerm]
tekuthayipha	ta-ku-thayiph-a	ta[PossConc8]-ku[OC15]-thayiph[VRoot]-a[VerbTerm]
.	.	.[Punc]
Kunciphisa	ku-nciph-is-a	ku[BPre15]-nciph[VRoot]-is[CausExt]-a[VerbTerm]
kukhishwa	ku-khiph-w-a	ku[BPre15]-khiph[VRoot]-w[PassExt]-a[VerbTerm]
kwegesi	kwa-gesi	kwa[PossConc15]-gesi[NStem]
leyonakalisa	le-yon-akal-is-a	le[RelConc9]-yon[VRoot]-akal[NeutExt]-is[CausExt]-a[VerbTerm]
imvelo	i-n-velo	i[NPrePre9]-n[BPre9]-velo[NStem]
kubuye	ku-buy-e	ku[SC15]-buy[VRoot]-e[VerbTerm]
kwentiwe	ku-ent-iw-e	ku[SC15]-ent[VRoot]-iw[PassExt]-e[VerbTerm]
ncono	ncono	ncono[Adv]
kusebenta	ku-sebent-a	ku[BPre15]-sebent[VRoot]-a[VerbTerm]
kwemandla	kwa-e-ma-ndla	kwa[PossConc15]-e[NPrePre6]-ma[BPre6]-ndla[NStem]
.	.	.[Punc]
Cinisekisa	cinisek-is-a	cinisek[VRoot]-is[CausExt]-a[VerbTerm]
kutsi	kutsi	kutsi[Conj]
licembu	li-cembu	li[BPre5]-cembu[NStem]
livisisa	li-iv-isis-a	li[SC5]-iv[VRoot]-isis[VerbExt]-a[VerbTerm]
umehluko	u-mehluko	u[NPrePre1a]-mehluko[NStem]
emkhatsini	e-m-khatsi-ini	e[LocPre]-m[BPre3]-khatsi[NStem]-ini[LocSuf]
'	'	'[Punc]
kwekubaluleka	kwa-ku-balulek-a	kwa[PossConc15]-ku[OC15]-balulek[VRoot]-a[VerbTerm]
'	'	'[Punc]
kanye	kanye	kanye[Conj]
'	'	'[Punc]
nekufinyeleleka	na-ku-finyelel-ek-a	na[AdvPre]-ku[OC15]-finyelel[VRoot]-ek[NeutExt]-a[VerbTerm]
'	'	'[Punc]
.	.	.[Punc]
Lamagama	la-ma-gama	la[Dem6][Pos1]-ma[BPre6]-gama[NStem]
angahunyushelwa	a-nga-hunyushelwa	a[RelConc6]-nga[Pot]-hunyushelwa[NStem]
elulwimini	e-lu-lwimi-ini	e[LocPre]-lu[BPre11]-lwimi[NStem]-ini[LocSuf]
lwetfu	lwa-tfu	lwa[PossConc11]-tfu[NStem]
lwendzawo	lwa-in-dzawo	lwa[PossConc11]-in[NPre9]-dzawo[NStem]
.	.	.[Punc]
Kuniketa	ku-niket-a	ku[BPre15]-niket[VRoot]-a[VerbTerm]
tinsitanchanti	tin-sitanchanti	tin[BPre10]-sitanchanti[NStem]
letitakwenta	leti-ta-ku-ent-a	leti[RelConc10]-ta[Fut]-ku[OC15]-ent[VRoot]-a[VerbTerm]
bantfu	ba-ntfu	ba[BPre2]-ntfu[NStem]
bakwati	ba-ku-at-i	ba[SC2]-ku[OC15]-at[VRoot]-i[VerbTerm]
kutfutfukisa	ku-tfutfuk-is-a	ku[BPre15]-tfutfuk[VRoot]-is[CausExt]-a[VerbTerm]
emakhono	e-ma-khono	e[NPrePre6]-ma[BPre6]-khono[NStem]
kute	kute	kute[Conj]
basebentise	ba-sebent-is-e	ba[SC2]-sebent[VRoot]-is[CausExt]-e[VerbTerm]
ematfuba	e-ma-tfuba	e[NPrePre6]-ma[BPre6]-tfuba[NStem]
lavelako	la-vel-a-ko	la[RelConc6]-vel[VRoot]-a[VerbTerm]-ko[RelSuf]
eliveni	e-liva-ini	e[LocPre]-liva[NStem]-ini[LocSuf]
,	,	,[Punc]
bakwati	ba-ku-at-i	ba[SC2]-ku[OC15]-at[VRoot]-i[VerbTerm]
kufaka	ku-fak-a	ku[BPre15]-fak[VRoot]-a[VerbTerm]
sandla	si-andla	si[NPre7]-andla[NStem]
emimangweni	e-mi-mango-ini	e[LocPre]-mi[BPre4]-mango[NStem]-ini[LocSuf]
yabo	ya-bo	ya[PossConc4]-bo[PronStem2]
ngekundluliselwa	nga-ku-ndlul-is-el-w-a	nga[AdvPre]-ku[OC15]-ndlul[VRoot]-is[CausExt]-el[ApplExt]-w[PassExt]-a[VerbTerm]
kwemali	kwa-i-n-mali	kwa[PossConc15]-i[NPrePre9]-n[BPre9]-mali[NStem]
letfolakalao	le-tfol-akal-a-ko	le[RelConc9]-tfol[VRoot]-akal[NeutExt]-a[VerbTerm]-ko[RelSuf]
kanye	kanye	kanye[Conj]
nemakhono	na-e-ma-khono	na[AdvPre]-e[NPrePre6]-ma[BPre6]-khono[NStem]
.	.	.[Punc]
Kusukela	ku-suk-el-a	ku[BPre15]-suk[VRoot]-el[ApplExt]-a[VerbTerm]
ngasekupheleni	nga-s-e-ku-phela-ini	nga[AdvPre]-s[PreLoc-s]-e[LocPre]-ku[BPre15]-phela[NStem]-ini[LocSuf]
kwemnyakalikhulu	kwa-mu-nyakalikhulu	kwa[PossConc15]-mu[BPre3]-nyakalikhulu[NStem]
weli-19	wa-li-19	wa[PossConc3]-li[OC5]-19[Num]
,	,	,[Punc]
iNingizimu	i-ningizimu	i[BPre9]-ningizimu[NStem]
Afrika	Afrika	Afrika[ProperName]
isebentise	i-sebent-is-e	i[SC9]-sebent[VRoot]-is[CausExt]-e[VerbTerm]
umnotfo	u-mu-notfo	u[NPrePre3]-mu[BPre3]-notfo[NStem]
wetimbiwa	wa-tin-biwa	wa[PossConc3]-tin[NPre10]-biwa[NStem]
ngekunaka	nga-ku-nak-a	nga[AdvPre]-ku[OC15]-nak[VRoot]-a[VerbTerm]
kancane	ka-ncane	ka[AdvPre]-ncane[AdjStem]
nobe	nobe	nobe[Conj]
ngekunganaki	nga-ku-nga-nak-i	nga[AdvPre]-ku[OC15]-nga[NegPre]-nak[VRoot]-i[VerbTerm]
imvelo	i-n-velo	i[NPrePre9]-n[BPre9]-velo[NStem]
.	.	.[Punc]
Kudzingeka	ku-dzing-ek-a	ku[SC15]-dzing[VRoot]-ek[NeutExt]-a[VerbTerm]
tingucuko	tin-gucuko	tin[BPre10]-gucuko[NStem]
kute	kute	kute[Conj]
kuvikelwe	ku-vik-el-w-e	ku[SC15]-vik[VRoot]-el[ApplExt]-w[PassExt]-e[VerbTerm]
imvelo	i-n-velo	i[NPrePre9]-n[BPre9]-velo[NStem]
kube	ku-be	ku[SC15]-be[AuxVStem]
kwentiwa	ku-ent-iw-a	ku[SC15]-ent[VRoot]-iw[PassExt]-a[VerbTerm]
lelive	le-li-ve	le[PossConc5]-li[BPre5]-ve[NStem]
lizuze	li-zuz-e	li[SC5]-zuz[VRoot]-e[VerbTerm]
kutimbiwa	ku-tin-biwa	ku[LocPre]-tin[NPre10]-biwa[NStem]
talo	talo	talo[NStem]
.	.	.[Punc]
Ngetulu	nga-tulu	nga[AdvPre]-tulu[Adv]
kwekubaluleka	kwa-ku-balulek-a	kwa[PossConc15]-ku[OC15]-balulek[VRoot]-a[VerbTerm]
kwemnotfo	kwa-u-mu-notfo	kwa[PossConc15]-u[NPrePre3]-mu[BPre3]-notfo[NStem]
wetimbiwa	wa-tin-biwa	wa[PossConc3]-tin[NPre10]-biwa[NStem]
tivuseleleka	ti-vuselel-ek-a	ti[SC10]-vuselel[VRoot]-ek[NeutExt]-a[VerbTerm]
kabusha	ka-bu-sha	ka[AdvPre]-bu[BPre14]-sha[AdjStem]
,	,	,[Punc]
imitfombolusito	i-mi-tfombolusito	i[NPrePre4]-mi[BPre4]-tfombolusito[NStem]
yemvelo	ya-i-n-velo	ya[PossConc4]-i[NPrePre9]-n[BPre9]-velo[NStem]
yalelive	ya-leli-ve	ya[PossConc4]-leli[Dem5][Pos1]-ve[NStem]
ifaka	i-fak-a	i[SC4]-fak[VRoot]-a[VerbTerm]
ekhatsi	e-khatsi	e[LocPre]-khatsi[Adv]
tilwandle	ti-lwandle	ti[BPre10]-lwandle[NStem]
letakhelene	leti-akh-el-an-ile	leti[RelConc10]-akh[VRoot]-el[ApplExt]-an[RecipExt]-ile[Perf]
nalo	na-lo	na[AdvPre]-lo[PronStem5]
,	,	,[Punc]
umhlabatsi	u-mu-hlabatsi	u[NPrePre3]-mu[BPre3]-hlabatsi[NStem]
,	,	,[Punc]
emantii	e-ma-ntii	e[LocPre]-ma[BPre6]-ntii[NStem]
,	,	,[Punc]
imvelo	i-n-velo	i[NPrePre9]-n[BPre9]-velo[NStem]
nalokuphila	na-loku-phil-a-ko	na[AdvPre]-loku[RelConc15]-phil[VRoot]-a[VerbTerm]-ko[RelSuf]
kuyo	ku-yo	ku[LocPre]-yo[PronStem9]
,	,	,[Punc]
kukhanyisa	ku-khany-is-a	ku[BPre15]-khany[VRoot]-is[CausExt]-a[VerbTerm]
kwelilanga	kwa-li-langa	kwa[PossConc15]-li[BPre5]-langa[NStem]
kanye	kanye	kanye[Conj]
nasemngcengcemeni	na-s-e-mu-ngcengcema-ini	na[AdvPre]-s[PreLoc-s]-e[LocPre]-mu[BPre3]-ngcengcema[NStem]-ini[LocSuf]
welugu	wa-lu-gu	wa[PossConc3]-lu[BPre11]-gu[NStem]
.	.	.[Punc]
Kute	ku-t-e	ku[SC15]-t[VRoot]-e[VerbTerm]
tinsita	tin-sita	tin[BPre10]-sita[NStem]
tekungcebeleka	ta-ku-ngcebelek-a	ta[PossConc10]-ku[OC15]-ngcebelek[VRoot]-a[VerbTerm]
eWadini	e-wadi-ini	e[LocPre]-wadi[NStem]-ini[LocSuf]
A.	A.	A.[Abbr]
Loku	loku	loku[Dem15][Pos1]
kuhlupha	ku-hluph-a	ku[SC15]-hluph[VRoot]-a[VerbTerm]
bantfu	ba-ntfu	ba[BPre2]-ntfu[NStem]
labasha	laba-sha	laba[AdjPref2]-sha[AdjStem]
labema	laba-(i)m-a	laba[RelConc2]-(i)m[VRoot]-a[VerbTerm]
emakoneni	e-ma-kona-ini	e[NPrePre6]-ma[BPre6]-kona[NStem]-ini[LocSuf]
etitaladi	a-ti-taladi	a[PossConc6]-ti[BPre8]-taladi[NStem]
,	,	,[Punc]
ngalesinye	nga-lesi-nye	nga[AdvPre]-lesi[RelConc7]-nye[EnumStem]
sikhatsi	si-khatsi	si[BPre7]-khatsi[NStem]
bayalwa	ba-ya-ilw-a	ba[SC2]-ya[Pres]-ilw[VRoot]-a[VerbTerm]
baphindze	ba-phindz-e	ba[BPre2]-phindz[VRoot]-e[VerbTerm]
bacabane	ba-caban-e	ba[SC2]-caban[VRoot]-e[VerbTerm]
.	.	.[Punc]
Emasontfo	e-ma-sontfo	e[NPrePre6]-ma[BPre6]-sontfo[NStem]
akulendzawo	a-ku-le-n-dzawo	a[SC6]-ku[LocPre]-le[Dem4][Pos1]-n[NPre9]-dzawo[NStem]
asabambe	a-sa-bamb-e	a[SC6]-sa[Pro]-bamb[VRoot]-e[VerbTerm]
umhlangano	u-mu-hlangano	u[NPrePre3]-mu[BPre3]-hlangano[NStem]
wekutfola	wa-ku-tfol-a	wa[PossConc3]-ku[OC15]-tfol[VRoot]-a[VerbTerm]
likhambi	li-khambi	li[NPre5]-khambi[NStem]
lalenkinga	la-le-n-kinga	la[PossConc5]-le[Dem4][Pos1]-n[NPre9]-kinga[NStem]
.	.	.[Punc]
Sebabikele	se-ba-bik-el-e	se[Pro]-ba[SC2]-bik[VRoot]-el[ApplExt]-e[VerbTerm]
neliKomidi	na-li-komidi	na[AdvPre]-li[BPre5]-komidi[NStem]
leLiwadi	le-li-wadi	le[PossConc5]-li[BPre5]-wadi[NStem]
.	.	.[Punc]
Lendzaba	le-n-dzaba	le[PossConc5]-n[BPre9]-dzaba[NStem]
seyike	se-yi-ke	se[Pro]-yi[OC9]-ke[NStem]
yakhulunywa	ya-khulum-iw-a	ya[PossConc9]-khulum[VRoot]-iw[PassExt]-a[VerbTerm]
liKomidi	li-komidi	li[BPre5]-komidi[NStem]
leLiwadi	le-li-wadi	le[PossConc5]-li[BPre5]-wadi[NStem]
,	,	,[Punc]
lelivumelene	leli-vum-el-an-ile	leli[RelConc5]-vum[VRoot]-el[ApplExt]-an[RecipExt]-ile[Perf]
kutsi	kutsi	kutsi[Conj]
likhansela	li-khansela	li[BPre5]-khansela[NStem]
leliwadi	leli-wadi	leli[RelConc5]-wadi[NStem]
liyimikise	li-yi-mikis-e	li[SC5]-yi[OC9]-mikis[VRoot]-e[VerbTerm]
emhlanganweni	e-mu-hlangano-ini	e[LocPre]-mu[BPre3]-hlangano[NStem]-ini[LocSuf]
wemkhandlu	wa-u-mu-khandlu	wa[PossConc3]-u[NPrePre3]-mu[BPre3]-khandlu[NStem]
,	,	,[Punc]
licele	li-cel-e	li[SC5]-cel[VRoot]-e[VerbTerm]
umkhandlu	u-mu-khandlu	u[NPrePre3]-mu[BPre3]-khandlu[NStem]
kutsi	kutsi	kutsi[Conj]
ubambe	u-bamb-e	u[SC3]-bamb[VRoot]-e[VerbTerm]
umhlangano	u-mu-hlangano	u[NPrePre3]-mu[BPre3]-hlangano[NStem]
nabo	na-bo	na[AdvPre]-bo[PronStem14]
bonkhe	bo-nkhe	bo[QuantConc2]-nkhe[QuantStem]
labatsintsekako	laba-tsints-ek-a-ko	laba[RelConc2]-tsints[VRoot]-ek[NeutExt]-a[VerbTerm]-ko[RelSuf]
,	,	,[Punc]
lokufaka	loku-fak-a	loku[RelConc15]-fak[VRoot]-a[VerbTerm]
ekhatsi	e-khatsi	e[LocPre]-khatsi[Adv]
ummango	u-mu-mango	u[NPrePre3]-mu[BPre3]-mango[NStem]
wemabhizinisi	wa-e-ma-bhizinisi	wa[PossConc3]-e[LocPre]-ma[BPre6]-bhizinisi[NStem]
,	,	,[Punc]
emacembu	e-ma-cembu	e[NPrePre6]-ma[BPre6]-cembu[NStem]
alabasha	a-laba-sha	a[PossConc6]-laba[AdjPref2]-sha[AdjStem]
,	,	,[Punc]
kanye	kanye	kanye[Conj]
netinhlangano	na-tin-hlangano	na[AdvPre]-tin[BPre10]-hlangano[NStem]
tenkholo	ta-in-kholo	ta[PossConc10]-in[NPre9]-kholo[NStem]
,	,	,[Punc]
njll	njll	njll[Abbr]
.	.	.[Punc]
liKomidi	li-komidi	li[BPre5]-komidi[NStem]
leLiwadi	le-li-wadi	le[PossConc5]-li[BPre5]-wadi[NStem]
lisite	li-site	li[BPre5]-site[NStem]
ngekuhamba	nga-ku-hamb-a	nga[AdvPre]-ku[OC15]-hamb[VRoot]-a[VerbTerm]
libamba	li-bamb-a	li[SC5]-bamb[VRoot]-a[VerbTerm]
umhlangano	u-mu-hlangano	u[NPrePre3]-mu[BPre3]-hlangano[NStem]
nalabatsintsekako	na-laba-tsints-ek-a-ko	na[AdvPre]-laba[RelConc2]-tsints[VRoot]-ek[NeutExt]-a[VerbTerm]-ko[RelSuf]
labehlukene	laba-ehluk-an-ile	laba[RelConc2]-ehluk[VRoot]-an[RecipExt]-ile[Perf]
kubabikela	ku-ba-bik-el-a	ku[BPre15]-ba[OC2]-bik[VRoot]-el[ApplExt]-a[VerbTerm]
lenkinga	le-n-kinga	le[PossConc5]-n[NPre9]-kinga[NStem]
kanye	kanye	kanye[Conj]
nesizatfu	na-si-zatfu	na[AdvPre]-si[BPre7]-zatfu[NStem]
semhlangano	sa-u-mu-hlangano	sa[PossConc7]-u[NPrePre3]-mu[BPre3]-hlangano[NStem]
walabatsintsekako	wa-laba-tsints-ek-a-ko	wa[PossConc3]-laba[RelConc2]-tsints[VRoot]-ek[NeutExt]-a[VerbTerm]-ko[RelSuf]
.	.	.[Punc]
Umhlangano	u-mu-hlangano	u[NPrePre3]-mu[BPre3]-hlangano[NStem]
wabitwa	wa-bit-w-a	wa[SC3]-bit[VRoot]-w[PassExt]-a[VerbTerm]
,	,	,[Punc]
kwavunyelwana	kwa-vum-el-w-an-a	kwa[SC15]-vum[VRoot]-el[ApplExt]-w[PassExt]-an[RecipExt]-a[VerbTerm]
kutsi	kutsi	kutsi[Conj]
inkhundla	i-n-khundla	i[NPrePre9]-n[BPre9]-khundla[NStem]
yemidlalo	ya-i-mi-dlalo	ya[PossConc9]-i[NPrePre4]-mi[BPre4]-dlalo[NStem]
kanye	kanye	kanye[Conj]
nendlu	na-n-dlu	na[AdvPre]-n[BPre9]-dlu[NStem]
lencane	le-ncane	le[AdjPref9]-ncane[AdjStem]
yemacembu	ya-e-ma-cembu	ya[PossConc9]-e[NPrePre6]-ma[BPre6]-cembu[NStem]
ingasita	i-nga-sit-a	i[SC9]-nga[Pot]-sit[VRoot]-a[VerbTerm]
ekunikeni	e-ku-nik-a-ini	e[LocPre]-ku[OC15]-nik[VRoot]-a[VerbTerm]-ini[LocSuf]
bantfu	ba-ntfu	ba[BPre2]-ntfu[NStem]
labasha	laba-sha	laba[AdjPref2]-sha[AdjStem]
indzawo	i-n-dzawo	i[NPrePre9]-n[BPre9]-dzawo[NStem]
yekuhlangana	ya-ku-hlangan-a	ya[PossConc9]-ku[OC15]-hlangan[VRoot]-a[VerbTerm]
.	.	.[Punc]
Imimango	i-mi-mango	i[NPrePre4]-mi[BPre4]-mango[NStem]
yetenkholo	ya-ta-in-kholo	ya[PossConc9]-ta[PossConc10]-in[NPre9]-kholo[NStem]
yavumelana	ya-vum-el-an-a	ya[SC4]-vum[VRoot]-el[ApplExt]-an[RecipExt]-a[VerbTerm]
kutsi	kutsi	kutsi[Conj]
itawusebentisana	i-tawu-sebent-is-an-a	i[SC4]-tawu[Fut]-sebent[VRoot]-is[CausExt]-an[RecipExt]-a[VerbTerm]
ekuletseni	e-ku-lets-a-ini	e[LocPre]-ku[BPre15]-lets[VRoot]-a[VerbTerm]-ini[LocSuf]
tinhlelo	tin-hlelo	tin[BPre10]-hlelo[NStem]
nemisebenti	na-mi-sebenti	na[AdvPre]-mi[BPre4]-sebenti[NStem]
bantfu	ba-ntfu	ba[BPre2]-ntfu[NStem]
labasha	laba-sha	laba[AdjPref2]-sha[AdjStem]
labangatibandzakanya	laba-nga-ti-bandzakany-a	laba[RelConc2]-nga[Pot]-ti[ReflPre]-bandzakany[VRoot]-a[VerbTerm]
nayo	na-yo	na[AdvPre]-yo[PronStem9]
.	.	.[Punc]
Emakomidi	e-ma-komidi	e[NPrePre6]-ma[BPre6]-komidi[NStem]
eLiwadi	eli-wadi	eli[RelConc5]-wadi[NStem]
kumele	ku-mel-e	ku[SC15]-mel[VRoot]-e[VerbTerm]
anikwe	a-nik-w-e	a[SC6]-nik[VRoot]-w[PassExt]-e[VerbTerm]
lwati	lu-ati	lu[BPre11]-ati[NStem]
njalo	njalo	njalo[Adv]
njalo	njalo	njalo[Adv]
njalo	njalo	njalo[Adv]
ngekuhamba	nge-ku-hamb-a	nge[AdvPre]-ku[OC15]-hamb[VRoot]-a[VerbTerm]
kwetimali	kwe-ti-mali	kwe[PossConc15]-ti[BPre8]-mali[NStem]
tamasipala	ta-masipala	ta[PossConc10]-masipala[NStem]
.	.	.[Punc]
'	'	'[Punc]
Kuhamba	ku-hamb-a	ku[SC15]-hamb[VRoot]-a[VerbTerm]
kwetimali	kwe-ti-mali	kwe[PossConc15]-ti[BPre8]-mali[NStem]
'	'	'[Punc]
kuphuma	ku-phum-a	ku[SC15]-phum[VRoot]-a[VerbTerm]
nekungena	ne-ku-ngen-a	ne[AdvPre]-ku[SC15]-ngen[VRoot]-a[VerbTerm]
kwetimali	kwe-ti-mali	kwe[PossConc15]-ti[BPre8]-mali[NStem]
esikhwameni	e-si-khwama-ini	e[LocPre]-si[BPre7]-khwama[NStem]-ini[LocSuf]
sasebhange	sa-s-e-li-bhange	sa[PossConc5]-s[PreLoc-s]-e[LocPre]-li[NPre5]-bhange[NStem]
setimali	se-ti-mali	se[PossConc10]-ti[BPre10]-mali[NStem]
tamasipala	ta-masipala	ta[PossConc10]-masipala[NStem]
.	.	.[Punc]
Umsebenti	u-mu-sebenti	u[NPrePre3]-mu[BPre3]-sebenti[NStem]
3	3	3[Num]
Khetsa	khets-a	khets[VRoot]-a[VerbTerm]
kube	ku-be	ku[SC15]-be[AuxVStem]
kubili	ku-bili	ku[CopPre]-bili[AdjStem]
kelemibono	ku-le-mi-bono	ku[LocPre]-le[Dem4][Pos1]-mi[BPre4]-bono[NStem]
yalokungentiwa	ya-loku-nga-ent-iw-a	ya[PossConc4]-loku[RelConc15]-nga[Pot]-ent[VRoot]-iw[PassExt]-a[VerbTerm]
loyibhale	lo-yi-bhal-e	lo[RelConc1]-yi[OC4]-bhal[VRoot]-e[VerbTerm]
kuMsebenti	ku-u-mu-sebenti	ku[LocPre]-u[NPrePre3]-mu[BPre3]-sebenti[NStem]
2	2	2[Num]
.	.	.[Punc]
Shano	shan-o	shan[VRoot]-o[VerbTerm]
lotakwenta	lo-taku-ent-a	lo[RelConc1]-taku[Fut]-ent[VRoot]-a[VerbTerm]
kusita	ku-sit-a	ku[BPre15]-sit[VRoot]-a[VerbTerm]
liKomidi	li-komidi	li[BPre5]-komidi[NStem]
leliWadi	le-li-wadi	le[PossConc5]-li[BPre5]-wadi[NStem]
lakho	la-kho	la[PossConc5]-kho[PronStem2]
kufeza	ku-fez-a	ku[BPre15]-fez[VRoot]-a[VerbTerm]
loku	loku	loku[Dem15][Pos1]
.	.	.[Punc]
Kungabi	ku-nga-b-i	ku[SC15]-nga[NegPre]-b[VRoot]-i[VerbTerm]
nekwetsembana	na-kwe-tsemb-an-a	na[AdvPre]-kwe[BPre15]-tsemb[VRoot]-an[RecipExt]-a[VerbTerm]
-	-	-[Punc]
bahlali	ba-hlali	ba[BPre2]-hlali[NStem]
kungenteka	ku-nga-ent-ek-a	ku[SC15]-nga[Pot]-ent[VRoot]-ek[NPas]-a[VerbTerm]
bangabi	ba-nga-b-i	ba[BPre2]-nga[NegPre]-b[VRoot]-i[VerbTerm]
nelitsemba	ne-li-tsemba	ne[AdvPre]-li[BPre5]-tsemba[NStem]
kubaholi	ku-ba-holi	ku[LocPre]-ba[BPre2]-holi[NStem]
labakhetsiwe	laba-khets-iw-e	laba[RelConc2]-khets[VRoot]-iw[PassExt]-e[VerbTerm]
,	,	,[Punc]
EmaKomidini	e-ma-komidi-ini	e[LocPre]-ma[BPre6]-komidi[NStem]-ini[LocSuf]
Emawadi	e-ma-wadi	e[NPrePre6]-ma[BPre6]-wadi[NStem]
kanye	kanye	kanye[Conj]
/	/	/[Punc]
nome	nome	nome[Conj]
kutikhulu	ku-ti-khulu	ku[LocPre]-ti[BPre8]-khulu[NStem]
tamasipala	ta-masipala	ta[PossConc8]-masipala[NStem]
lekwetfula	lekwetfula	lekwetfula[NStem]
tinhlelo	tin-hlelo	tin[BPre10]-hlelo[NStem]
nemiklamo	ne-mi-klamo	ne[AdvPre]-mi[BPre4]-klamo[NStem]
ngalokuyimphumelelo	nga-loku-yi-m-phumelelo	nga[AdvPre]-loku[Dem15][Pos1]-yi[Fut]-m[BPre3]-phumelelo[NStem]
.	.	.[Punc]
Loku	loku	loku[Dem15][Pos1]
kungabangelwa	ku-nga-bang-el-w-a	ku[SC15]-nga[Pot]-bang[VRoot]-el[ApplExt]-w[PassExt]-a[VerbTerm]
nguloko	ngu-loko	ngu[CopPre]-loko[Dem15][Pos2]
lasebake	laba-se-bak-e	laba[RelConc2]-se[Pro]-bak[Intrans]-e[VerbTerm]
bakubona	ba-ku-bon-a	ba[SC2]-ku[OC15]-bon[VRoot]-a[VerbTerm]
ngaphambili	nga-phambili	nga[AdvPre]-phambili[Adv]
nobe	nobe	nobe[Conj]
kungabi	ku-nga-b-i	ku[SC15]-nga[NegPre]-b[VRoot]-i[VerbTerm]
nelwati	na-lu-ati	na[AdvPre]-lu[BPre11]-ati[NStem]
.	.	.[Punc]
Emalunga	e-ma-lunga	e[NPrePre6]-ma[BPre6]-lunga[NStem]
EliKomidi	a-li-komidi	a[PossConc6]-li[BPre5]-komidi[NStem]
Emawadi	e-ma-wadi	e[NPrePre6]-ma[BPre6]-wadi[NStem]
