atinayo	a[NegPre]-ti[SC8]-na[AdvPre]-yo[PronStem9]	atinayo	NegPre_SC8_AdvPre_PronStem9
imali	i[NPre9]-mali[NStem]	imali	NPre9_NStem
yekugibela	ya[PossConc9]-ku[OC15]-gibel[VRoot]-a[VerbTerm]	yekugibela	PossConc9_OC15_VRoot_VerbTerm
baye	ba[BPre2]-ye[NStem]	bay_e	BPre2_NStem
esibhedlela	e[LocPre]-si[BPre7]-bhedlela[NStem]	esibedl_el_a	LocPre_BPre7_NStem
nobe	nobe[Conj]	nobe	Conj
leminye	lemi[AdjPref4]-nye[AdjStem]	le_minye	AdjPref4_AdjStem
imitfolamphilo	i[NPrePre4]-mi[BPre4]-tfolamphilo[NStem]	imitfolanphilo	NPrePre4_BPre4_NStem
lekhashane	le[RelConc4]-khashane[Adv]	lekhashane	RelConc4_Adv
nendzawo	na[AdvPre]-n[BPre9]-dzawo[NStem]	nendawo	AdvPre_BPre9_NStem
.	.[Punc]	.	Punc
Lelinye	leli[RelConc5]-nye[EnumStem]	le_linye	RelConc5_EnumStem
licembu	li[BPre5]-cembu[NStem]	licembu	BPre5_NStem
letakhamiti	la[PossConc5]-ti[BPre8]-akhamiti[NStem]	le_takhamiti	PossConc5_BPre8_NStem
lifuna	li[SC5]-fun[VRoot]-a[VerbTerm]	Lifuna	SC5_VRoot_VerbTerm
i-IDP	i[NPre9]-IDP[Abbr]	i_I_iDP	NPre9_Abbr
ifake	i[SC9]-fak[VRoot]-e[VerbTerm]	i_fake	SC9_VRoot_VerbTerm
kutfutfukiswa	ku[BPre15]-tfutfuk[VRoot]-is[CausExt]-w[PassExt]-a[VerbTerm]	kutfuk_is_w_a	BPre15_VRoot_CausExt_PassExt_VerbTerm
kwerenki	kwa[PossConc15]-i[NPre9]-renki[NStem]	kwerenki	PossConc15_NPre9_NStem
yemakhumbi	ya[PossConc9]-e[NPrePre6]-ma[BPre6]-khumbi[NStem]	yemakhumbi	PossConc9_NPrePre6_BPre6_NStem
ngoba	ngoba[Conj]	ngob_a	Conj
ayinato	a[NegPre]-yi[OC9]-na[AdvPre]-to[PronStem10]	ayinato	NegPre_OC9_AdvPre_PronStem10
tindlu	tin[BPre10]-dlu[NStem]	tindlu	BPre10_NStem
tangasese	ta[PossConc10]-nga[AdvPre]-sese[Adv]	tangase	PossConc10_AdvPre_Adv
nobe	nobe[Conj]	nobe	Conj
indzawo	i[NPrePre9]-n[BPre9]-dzawo[NStem]	i_ndazo	NPrePre9_BPre9_NStem
yalabatsengisako	ya[PossConc9]-laba[RelConc2]-tseng[VRoot]-is[CausExt]-a[VerbTerm]-ko[RelSuf]	yalabatsengiko	PossConc9_RelConc2_VRoot_CausExt_VerbTerm_RelSuf
.	.[Punc]	.	Punc
Licembu	li[BPre5]-cembu[NStem]	licembu	BPre5_NStem
lesitsatfu	lesi[AdjPref7]-tsatfu[AdjStem]	le_sitsatsatfu	AdjPref7_AdjStem
lifuna	li[SC5]-fun[VRoot]-a[VerbTerm]	Lifuna	SC5_VRoot_VerbTerm
kutfutfukisa	ku[BPre15]-tfutfuk[VRoot]-is[CausExt]-a[VerbTerm]	KUTFUTI	BPre15_VRoot_CausExt_VerbTerm
lababutsa	laba[RelConc2]-buts[VRoot]-a[VerbTerm]	lababuts_a	RelConc2_VRoot_VerbTerm
tibi	ti[BPre8]-bi[NStem]	tibi	BPre8_NStem
kutsi	kutsi[Conj]	kutsi	Conj
bête	ba[SC2]-it[VRoot]-e[VerbTerm]	bot_e	SC2_VRoot_VerbTerm
kabili	ka[AdvPre]-bili[AdjStem]	kabili	AdvPre_AdjStem
ngeliviki	nga[AdvPre]-li[BPre5]-viki[NStem]	ngeliviki	AdvPre_BPre5_NStem
edolobheni	e[LocPre]-dolobha[NStem]-ini[LocSuf]	e_dolobheni	LocPre_NStem_LocSuf
ngoba	ngoba[Conj]	ngob_a	Conj
tibi	ti[BPre8]-bi[NStem]	tibi	BPre8_NStem
tiyandza	ti[SC8]-ya[Pres]-andz[VRoot]-a[VerbTerm]	tiyanda	SC8_Pres_VRoot_VerbTerm
etitaladini	e[LocPre]-ti[BPre8]-taladi[NStem]-ini[LocSuf]	etitaladi	LocPre_BPre8_NStem_LocSuf
.	.[Punc]	.	Punc
Emhlanganweni	e[LocPre]-mu[BPre3]-hlangano[NStem]-ini[LocSuf]	emhlanganweni	LocPre_BPre3_NStem_LocSuf
kuba	ku[SC15]-b[VRoot]-a[VerbTerm]	KUBA	SC15_VRoot_VerbTerm
nekukwatelana	na[AdvPre]-ku[OC15]-kwat[VRoot]-el[ApplExt]-an[RecipExt]-a[VerbTerm]	nek_ukwana	AdvPre_OC15_VRoot_ApplExt_RecipExt_VerbTerm
ngalinye	nga[AdvPre]-li[AdjPref5]-nye[AdjStem]	ngalinye	AdvPre_AdjPref5_AdjStem
lalamacembu	la[PossConc5]-la[Dem5][Pos1]-ma[BPre6]-cembu[NStem]	lalamacu	PossConc5_Dem5_Pos1_BPre6_NStem
litsi	li[SC5]-ts[VRoot]-i[VerbTerm]	litsi	SC5_VRoot_VerbTerm
umklamo	u[NPrePre3]-mu[BPre3]-klamo[NStem]	umklamo	NPrePre3_BPre3_NStem
leliwufunako	leli[RelConc5]-wu[OC6]-fun[VRoot]-a[VerbTerm]-ko[RelSuf]	le_liwunako	RelConc5_OC6_VRoot_VerbTerm_RelSuf
awubekwe	a[SC6]-wu[OC3]-bek[VRoot]-w[PassExt]-e[VerbTerm]	awubek_w_e	SC6_OC3_VRoot_PassExt_VerbTerm
phambili	phambili[Adv]	phambili	Adv
.	.[Punc]	.	Punc
Kubalulekile	ku[SC15]-balulek[VRoot]-ile[Perf]	Kuballek_il_e	SC15_VRoot_Perf
kutsi	kutsi[Conj]	kutsi	Conj
hulumende	hulumende[NStem]	Hulumende	NStem
wentsandvo	wa[PossConc1]-i[NPrePre9]-n[BPre9]-tsandvo[NStem]	wentsando	PossConc1_NPrePre9_BPre9_NStem
yelinyenti	ya[PossConc4]-li[BPre5]-nyenti[AdjStem]	yelinyenti	PossConc4_BPre5_AdjStem
alondze	a[LocPre]-londze[NStem]	alonde	LocPre_NStem
emalungelo	e[NPrePre6]-ma[BPre6]-lungelo[NStem]	emalungelo	NPrePre6_BPre6_NStem
emuntfu	e[PossConc6]-mu[BPre1]-ntfu[NStem]	emuntfu	PossConc6_BPre1_NStem
ngamunye	nga[AdvPre]-mu[AdjPref1]-nye[AdjStem]	NGAMUNYE	AdvPre_AdjPref1_AdjStem
latfolakala	la[RelConc6]-tfol[VRoot]-akal[NeutExt]-a[VerbTerm]	lat_folaka	RelConc6_VRoot_NeutExt_VerbTerm
kuMtsetfosisekelo	ku[LocPre]-mu[BPre3]-tsetfosisekelo[NStem]	n_kumtsetfosisengsekelo	LocPre_BPre3_NStem
.	.[Punc]	.	Punc
Imigomosisekelo	i[NPrePre4]-mi[BPre4]-gomosisekelo[NStem]	imigomosisengelo	NPrePre4_BPre4_NStem
ye	li[BPre5]-ye[NStem]	y_e	BPre5_NStem
Batho	Batho[ProperName]	ba_tho	ProperName
Pele	Pele[ProperName]	Pele	ProperName
icinisekisa	i[SC4]-cinisek[VRoot]-is[CausExt]-a[VerbTerm]	icinisekisa	SC4_VRoot_CausExt_VerbTerm
kutsi	kutsi[Conj]	kutsi	Conj
luhlelo	lu[BPre11]-hlelo[NStem]	luhlelo	BPre11_NStem
lweluhlelobusha	lwe[PossConc11]-lu[BPre11]-hlelobusha[NStem]	lweluhlobusha	PossConc11_BPre11_NStem
lwemsebenti	lwe[PossConc11]-m[BPre3]-sebenti[NStem]	lw_emsebenti	PossConc11_BPre3_NStem
wahulumende	wa[PossConc1]-hulumende[NStem]	wa_Hulumende	PossConc1_NStem
kute	kute[Conj]	kute	Conj
uphendvule	u[NPrePre1a]-phendvule[NStem]	uphendule	NPrePre1a_NStem
kutidzingo	ku[BPre17]-ti[BPre10]-dzingo[NStem]	kutidingo	BPre17_BPre10_NStem
temmango	ta[PossConc8]-u[NPrePre3]-mu[BPre3]-mango[NStem]	n_temango	PossConc8_NPrePre3_BPre3_NStem
luphindze	lu[SC11]-phindz[VRoot]-e[VerbTerm]	LUPHINDZ	SC11_VRoot_VerbTerm
lufeze	lu[CopPre]-fez[VRoot]-e[VerbTerm]	lufeze	CopPre_VRoot_VerbTerm
nemalungelo	na[AdvPre]-ma[BPre6]-lungelo[NStem]	n_emalungelo	AdvPre_BPre6_NStem
abo	a[PossConc6]-bo[PronStem14]	abo	PossConc6_PronStem14
.	.[Punc]	.	Punc
Ngekwenta	nga[AdvPre]-ku[BPre15]-ent[VRoot]-a[VerbTerm]	Ngekwenta	AdvPre_BPre15_VRoot_VerbTerm
loku	loku[Dem15][Pos1]	loku	Dem15_Pos1
imigomosisekelo	i[NPrePre4]-mi[BPre4]-gomosisekelo[NStem]	imigomosisengelo	NPrePre4_BPre4_NStem
iphindze	i[SC9]-phindz[VRoot]-e[VerbTerm]	i_phindi	SC9_VRoot_VerbTerm
yente	yi[OC4]-ent[VRoot]-e[VerbTerm]	y_ente	OC4_VRoot_VerbTerm
kutsi	kutsi[Conj]	kutsi	Conj
kube	ku[SC15]-be[AuxVStem]	kube	SC15_AuxVStem
nentsandvo	na[AdvPre]-n[BPre9]-tsandvo[NStem]	nentsando	AdvPre_BPre9_NStem
yelinyenti	ya[PossConc4]-li[BPre5]-nyenti[AdjStem]	yelinyenti	PossConc4_BPre5_AdjStem
eNingizimu	e[LocPre]-i[NPrePre5]-li[BPre5]-Ningizimu[NStem]	Eningizu	LocPre_NPrePre5_BPre5_NStem
Afrika	Afrika[ProperName]	Afrika	ProperName
.	.[Punc]	.	Punc
Kuhlela	ku[BPre15]-hlel[VRoot]-a[VerbTerm]	kuhl_el_a	BPre15_VRoot_VerbTerm
lokubandzakanyako	loku[RelConc15]-bandzakany[VRoot]-a[VerbTerm]-ko[RelSuf]	lokubandyako	RelConc15_VRoot_VerbTerm_RelSuf
nobe	nobe[Conj]	nobe	Conj
lokutinte	loku[RelConc15]-tint[VRoot]-e[VerbTerm]	lokutintinte	RelConc15_VRoot_VerbTerm
eMmangweni	e[LocPre]-u[NPrePre3]-mu[BPre3]-mango[NStem]-ini[LocSuf]	emangweni	LocPre_NPrePre3_BPre3_NStem_LocSuf
kuhlomisa	ku[SC15]-hlom[VRoot]-is[CausExt]-a[VerbTerm]	n_kuhlomisa	SC15_VRoot_CausExt_VerbTerm
imimango	i[NPrePre4]-mi[BPre4]-mango[NStem]	imimango	NPrePre4_BPre4_NStem
kutsi	kutsi[Conj]	kutsi	Conj
isebentisane	i[SC9]-sebent[VRoot]-is[CausExt]-an[RecipExt]-e[VerbTerm]	isebentis_an_e	SC9_VRoot_CausExt_RecipExt_VerbTerm
futsi	futsi[Conj]	futsi	Conj
ibukane-ngco	i[SC4]-buk[VRoot]-an[RecipExt]-e[VerbTerm]-ngco[Ideoph]	i_bukanengco	SC4_VRoot_RecipExt_VerbTerm_Ideoph
netindlela	na[AdvPre]-tin[BPre10]-dlela[NStem]	neTindlela	AdvPre_BPre10_NStem
letifanele	leti[RelConc10]-fanel[VRoot]-e[VerbTerm]	le_tifanele	RelConc10_VRoot_VerbTerm
tekulwa	ta[SC8]-ku[OC15]-lw[VRoot]-a[VerbTerm]	tek_ul_w_a	SC8_OC15_VRoot_VerbTerm
nebuphuya	ne[AdvPre]-bu[BPre14]-phuya[NStem]	n_ebuphuya	AdvPre_BPre14_NStem
emimangweni	e[LocPre]-mi[BPre4]-mango[NStem]-ini[LocSuf]	emimangweni	LocPre_BPre4_NStem_LocSuf
futsi	futsi[Conj]	futsi	Conj
kumele	ku[SC15]-mel[VRoot]-e[VerbTerm]	kumel_e	SC15_VRoot_VerbTerm
kuholele	ku[SC15]-hol[VRoot]-el[ApplExt]-e[VerbTerm]	n_kuholele	SC15_VRoot_ApplExt_VerbTerm
kubuholi	ku[LocPre]-bu[BPre14]-holi[NStem]	n_kubuholi	LocPre_BPre14_NStem
baSekhaya	ba[PossConc2]-s[PreLoc-s]-e[LocPre]-li[BPre5]-khaya[NStem]	ba_sekhaya	PossConc2_PreLoc-s_LocPre_BPre5_NStem
lobunconotiwe	lo[Dem1][Pos1]-bu[BPre14]-nconot[VRoot]-iw[PassExt]-e[VerbTerm]	lobunotiniwe	Dem1_Pos1_BPre14_VRoot_PassExt_VerbTerm
kanye	kanye[Adv]	kanye	Adv
nalamanye	na[AdvPre]-la[OC6]-ma[AdjPref6]-nye[AdjStem]	nalama_ny_e	AdvPre_OC6_AdjPref6_AdjStem
emasu	e[NPrePre6]-ma[BPre6]-su[NStem]	Emasu	NPrePre6_BPre6_NStem
etikhungo	a[PossConc6]-ti[BPre8]-khungo[NStem]	e_tikhungo	PossConc6_BPre8_NStem
netinsita	ne[AdvPre]-tin[BPre10]-sita[NStem]	netinsita	AdvPre_BPre10_NStem
.	.[Punc]	.	Punc
Labangenele	laba[RelConc2]-ngen[VRoot]-el[ApplExt]-e[VerbTerm]	Labangele	RelConc2_VRoot_ApplExt_VerbTerm
tifundvo	ti[BPre8]-fundvo[NStem]	n_tifundo	BPre8_NStem
bacabanga	ba[BPre14]-cabanga[NStem]	bacabanga	BPre14_NStem
ngekutsi	nga[AdvPre]-kutsi[Conj]	ngekutsi	AdvPre_Conj
ngabe	ngabe[Conj]	ngab_e	Conj
tindzaba	tin[BPre10]-dzaba[NStem]	tindaba	BPre10_NStem
letisembili	leti[RelConc10]-s[PreLoc-s]-e[LocPre]-mbili[NStem]	le_tisembili	RelConc10_PreLoc-s_LocPre_NStem
teLisu	telisu[NStem]	teLisu	NStem
leliwadi	le[PossConc5]-li[BPre5]-wadi[NStem]	le_lizadi	PossConc5_BPre5_NStem
kumele	ku[SC15]-mel[VRoot]-e[VerbTerm]	kumel_e	SC15_VRoot_VerbTerm
kube	ku[SC15]-be[AuxVStem]	kube	SC15_AuxVStem
ngutiphi	ngu[CopPre]-ti[OC10]-phi[EnumStem]	ngutiphi	CopPre_OC10_EnumStem
.	.[Punc]	.	Punc
Rekhoda	rekhod[VRoot]-a[VerbTerm]	Rekhoda	VRoot_VerbTerm
timphendvulo	tin[BPre10]-phendvulo[NStem]	n_timphendulo	BPre10_NStem
.	.[Punc]	.	Punc
Kutibandzakanya	ku[BPre15]-ti[ReflPre]-bandzakany[VRoot]-a[VerbTerm]	kutibandyakanya	BPre15_ReflPre_VRoot_VerbTerm
kwemmango	kwe[PossConc15]-m[BPre3]-mango[NStem]	kwemango	PossConc15_BPre3_NStem
kwenteka	ku[SC15]-ent[VRoot]-ek[NeutExt]-a[VerbTerm]	kwentek_a	SC15_VRoot_NeutExt_VerbTerm
emazingeni	e[LocPre]-ma[BPre6]-zinga[NStem]-ini[LocSuf]	emazingeni	LocPre_BPre6_NStem_LocSuf
lahlukene	la[RelConc6]-hluk[VRoot]-an[RecipExt]-ile[Perf]	lahluken_e	RelConc6_VRoot_RecipExt_Perf
.	.[Punc]	.	Punc
Loluhlala	lolu[RelConc11]-hlal[VRoot]-a[VerbTerm]	Loluhla	RelConc11_VRoot_VerbTerm
lucondzise	lu[SC11]-condz[VRoot]-is[CausExt]-e[VerbTerm]	lucondise	SC11_VRoot_CausExt_VerbTerm
'	'[Punc]	D	Punc
emazingeni	e[LocPre]-ma[BPre6]-zinga[NStem]-ini[LocSuf]	emazingeni	LocPre_BPre6_NStem_LocSuf
lehlukene	la[PossConc5]-ehluk[VRoot]-an[RecipExt]-ile[Perf]	le_hlukene	PossConc5_VRoot_RecipExt_Perf
Ekutibandzakanya	a[PossConc6]-ku[OC15]-ti[ReflPre]-bandzakany[VRoot]-a[VerbTerm]	ekutibanya	PossConc6_OC15_ReflPre_VRoot_VerbTerm
'	'[Punc]	D	Punc
lasungulwe	la[RelConc6]-sungul[Intrans]-w[PassExt]-e[VerbTerm]	lasungul_w_e	RelConc6_Intrans_PassExt_VerbTerm
ngu	ngu[AdvPre]	ngu	AdvPre
Sherry	Sherry[ProperName]	Shery	ProperName
Arnstein	Arnstein[ProperName]	Arnstein	ProperName
(	([Punc]	<invalid>	Punc
1969	1969[Num]	1999	Num
)	)[Punc]	<invalid>	Punc
.	.[Punc]	.	Punc
Lamazinga	la[Dem6][Pos1]-ma[BPre6]-zinga[NStem]	Lamazinga	Dem6_Pos1_BPre6_NStem
akhombisa	a[SC6]-khomb[VRoot]-is[CausExt]-a[VerbTerm]	akhomb_is_a	SC6_VRoot_CausExt_VerbTerm
kutsi	kutsi[Conj]	kutsi	Conj
ungakhetsa	u[SC2ps]-nga[Pot]-khets[VRoot]-a[VerbTerm]	ungakhets_a	SC2ps_Pot_VRoot_VerbTerm
sinye	si[CopPre]-nye[AdjStem]	si_ny_e	CopPre_AdjStem
sinyatselo	si[BPre7]-nyatselo[NStem]	sinyatselo	BPre7_NStem
ngesikhatsi	nga[AdvPre]-i[NPrePre7]-si[BPre7]-khatsi[NStem]	ngesikhatsi	AdvPre_NPrePre7_BPre7_NStem
sinye	si[CopPre]-nye[AdjStem]	si_ny_e	CopPre_AdjStem
.	.[Punc]	.	Punc
Licembu	li[BPre5]-cembu[NStem]	licembu	BPre5_NStem
lelibanti	leli[RelConc5]-banti[NStem]	le_libanti	RelConc5_NStem
lemmango	la[PossConc5]-u[NPrePre3]-mu[BPre3]-mango[NStem]	lemango	PossConc5_NPrePre3_BPre3_NStem
liyahlangana	li[SC5]-ya[Pres]-hlangan[VRoot]-a[VerbTerm]	liy_ahl_a_ngana	SC5_Pres_VRoot_VerbTerm
cishe	cishe[AuxVStem]	cishe	AuxVStem
ema-awa	e[NPrePre6]-ma[BPre6]-awa[NStem]	emaa	NPrePre6_BPre6_NStem
lamabili	lama[AdjPref6]-bili[AdjStem]	lamabili	AdjPref6_AdjStem
,	,[Punc]	<invalid>	Punc
mhlawumbe	mhlawumbe[NStem]	Mhlawumbe	NStem
ngeMgcibelo	nga[AdvPre]-m[BPre3]-gcibelo[NStem]	ngeMgcibelo	AdvPre_BPre3_NStem
ntsambama	n[BPre9]-tsambama[NStem]	ntsambama	BPre9_NStem
,	,[Punc]	<invalid>	Punc
nobe	nobe[Conj]	nobe	Conj
uma	uma[Conj]	um_a	Conj
kulungele	ku[SC15]-lung[VRoot]-el[ApplExt]-e[VerbTerm]	kulung_el_e	SC15_VRoot_ApplExt_VerbTerm
labo	la[PossConc5]-bo[PronStem2]	labo	PossConc5_PronStem2
labangenele	laba[RelConc2]-ngen[VRoot]-el[ApplExt]-e[VerbTerm]	Labangele	RelConc2_VRoot_ApplExt_VerbTerm
tifundvo	ti[BPre8]-fundvo[NStem]	n_tifundo	BPre8_NStem
.	.[Punc]	.	Punc
Lelicembu	leli[Dem5][Pos1]-cembu[NStem]	le_licembu	Dem5_Pos1_NStem
litobuyeketa	li[SC5]-to[Fut]-buyeket[VRoot]-a[VerbTerm]	litobuyeketa	SC5_Fut_VRoot_VerbTerm
umbono	u[NPrePre3]-mu[BPre3]-bono[NStem]	umbono	NPrePre3_BPre3_NStem
,	,[Punc]	<invalid>	Punc
libeke	li[SC5]-bek[VRoot]-e[VerbTerm]	libek_e	SC5_VRoot_VerbTerm
bocalangaye	bo[BPre2]-calangaye[NStem]	bocalang_e	BPre2_NStem
bemigomo	ba[PossConc2a]-i[NPrePre4]-mi[BPre4]-gomo[NStem]	be_migomo	PossConc2a_NPrePre4_BPre4_NStem
mayelana	mayelana[Conj]	ma_yelana	Conj
nalelo	na[AdvPre]-lelo[Dem5][Pos2]	n_alelo	AdvPre_Dem5_Pos2
nalelo	na[AdvPre]-lelo[Dem5][Pos2]	n_alelo	AdvPre_Dem5_Pos2
nalelo	na[AdvPre]-lelo[Dem5][Pos2]	n_alelo	AdvPre_Dem5_Pos2
chinga	chinga[NStem]	ching_a	NStem
lemgomo	la[PossConc5]-u[NPrePre3]-mu[BPre3]-gomo[NStem]	le_mmgomo	PossConc5_NPrePre3_BPre3_NStem
,	,[Punc]	<invalid>	Punc
tiphakamiso	ti[BPre8]-phakamiso[NStem]	N_Tiphakamiso	BPre8_NStem
tetikhwama-mali	ta[PossConc8]-ti[BPre8]-khwama[NStem]-mali[NStem]	tetikhwamali	PossConc8_BPre8_NStem_NStem
tekutikhetsela	te[PossConc8]-ku[BPre15]-ti[ReflPre]-khets[Intrans]-el[VerbExt]-a[VerbTerm]	tekutikhets_el_a	PossConc8_BPre15_ReflPre_Intrans_VerbExt_VerbTerm
kanye	kanye[Conj]	kanye	Conj
netetfulo	na[AdvPre]-te[PossConc8]-tfulo[NStem]	n_etetfulo	AdvPre_PossConc8_NStem
ku-IDP	ku[LocPre]-IDP[Abbr]	ku	LocPre_Abbr
.	.[Punc]	.	Punc
Kubalulekile	ku[SC15]-balulek[VRoot]-ile[Perf]	Kuballek_il_e	SC15_VRoot_Perf
kutsi	kutsi[Conj]	kutsi	Conj
yonkhe	yo[QuantConc4]-nkhe[QuantStem]	yonkhe	QuantConc4_QuantStem
lemininingwane	le[PossConc5]-i[NPrePre4]-mi[BPre4]-niningwane[NStem]	lemin_in_w_an_ngw_an_ngw_an_ngw_an_ngw_an_ngw_an_ngw_an_ngw_an_ngw_an_ngw_an_ngw_an_ngw_an_ngw_an_ngw_an_ngw_an_ngw_an_ngw_an_ng	PossConc5_NPrePre4_BPre4_NStem
yendlalwe	i[SC4]-endlal[VRoot]-w[PassExt]-e[VerbTerm]	y_endlal_w_e	SC4_VRoot_PassExt_VerbTerm
eshadini	e[LocPre]-ishadi[NStem]-ni[LocSuf]	e_shadini	LocPre_NStem_LocSuf
leliphendvulekako	leli[RelConc5]-phendvul[VRoot]-ek[NPas]-a[VerbTerm]-ko[NStem]	le_liphenduleko	RelConc5_VRoot_NPas_VerbTerm_NStem
.	.[Punc]	.	Punc
Uma	uma[Conj]	um_a	Conj
ninayo	ni[BPre2]-na[AdvPre]-yo[PronStem9]	n_inayo	BPre2_AdvPre_PronStem9
imitfombolusito	i[NPrePre4]-mi[BPre4]-tfombolusito[NStem]	imitfombolusito	NPrePre4_BPre4_NStem
lemininingwane	le[PossConc5]-i[NPrePre4]-mi[BPre4]-niningwane[NStem]	lemin_in_w_an_ngw_an_ngw_an_ngw_an_ngw_an_ngw_an_ngw_an_ngw_an_ngw_an_ngw_an_ngw_an_ngw_an_ngw_an_ngw_an_ngw_an_ngw_an_ngw_an_ng	PossConc5_NPrePre4_BPre4_NStem
ingathayishwa	i[SC4]-nga[Pot]-thayiph[VRoot]-w[PassExt]-a[VerbTerm]	ingathayishwa	SC4_Pot_VRoot_PassExt_VerbTerm
bese	bese[Conj]	bes_e	Conj
ikopelwa	i[SC4]-kopel[VRoot]-w[PassExt]-a[VerbTerm]	i_kop_el_w_a	SC4_VRoot_PassExt_VerbTerm
.	.[Punc]	.	Punc
Incenye	i[NPrePre9]-ncenye[NStem]	i_ncenye	NPrePre9_NStem
lenkhulu	le[PossConc5]-n[BPre9]-khulu[Adv]	le_nkhulu	PossConc5_BPre9_Adv
yeluhlelo	ye[PossConc4]-lu[NPre11]-hlelo[NStem]	yeluhlo	PossConc4_NPre11_NStem
imayelana	i[NPrePre4]-mayelana[NStem]	imay_el_an_a	NPrePre4_NStem
nekuhlelwa	ne[AdvPre]-ku[BPre15]-hlel[VRoot]-w[PassExt]-a[VerbTerm]	nek_uhl_el_w_a	AdvPre_BPre15_VRoot_PassExt_VerbTerm
kabusha	ka[AdvPre]-bu[BPre14]-sha[AdjStem]	kabush_a	AdvPre_BPre14_AdjStem
kwetikhungo	kwe[PossConc15]-ti[BPre8]-khungo[NStem]	n_kwetikhungo	PossConc15_BPre8_NStem
lokudzingekako	loku[RelConc15]-dzing[VRoot]-ek[NeutExt]-a[VerbTerm]-ko[RelSuf]	lok_udingeko	RelConc15_VRoot_NeutExt_VerbTerm_RelSuf
kute	kute[Conj]	kute	Conj
kuncotjwe	ku[SC15]-ncob[VRoot]-w[PassExt]-e[VerbTerm]	kuncotj_w_e	SC15_VRoot_PassExt_VerbTerm
butsakatsaka	bu[BPre14]-tsakatsaka[NStem]	butsakatsaka	BPre14_NStem
bemkhakha	be[PossConc2]-m[BPre3]-khakha[NStem]	bemkhakha	PossConc2_BPre3_NStem
wahulumende	wa[PossConc1]-hulumende[NStem]	wa_Hulumende	PossConc1_NStem
,	,[Punc]	<invalid>	Punc
ikakhulukatilapho	i[NPrePre4]-ka[BPre15]-khulukati[AdvPre]-lapho[NStem]	i_kakhulukapho	NPrePre4_BPre15_AdvPre_NStem
tinhlaka	tin[BPre10]-hlaka[NStem]	tinhlaka	BPre10_NStem
tahulumende	ta[BPre8]-hulumende[NStem]	tahulumende	BPre8_NStem
tingakhoni	ti[BPre8]-nga[NegPre]-khoni[NStem]	tingakhoni	BPre8_NegPre_NStem
khona	khona[Conj]	KHONA	Conj
kuhlangabetana	ku[BPre15]-hlangabet[VRoot]-an[RecipExt]-a[VerbTerm]	kuhlangabetana	BPre15_VRoot_RecipExt_VerbTerm
netibopho	ne[AdvPre]-ti[BPre8]-bopho[NStem]	n_etibopho	AdvPre_BPre8_NStem
tato	ta[PossConc8]-to[NStem]	tato	PossConc8_NStem
kumimango	ku[LocPre]-mi[BPre4]-mango[NStem]	n_kumimango	LocPre_BPre4_NStem
lephuyile	le[SC5]-phuy[VRoot]-ile[Perf]	le_phuyile	SC5_VRoot_Perf
.	.[Punc]	.	Punc
Letiphakamiso	leti[RelConc10]-phakamiso[NStem]	le_tiphakamiso	RelConc10_NStem
timayelana	ti[BPre8]-mayelana[NStem]	timay_el_an_a	BPre8_NStem
nekutfutfukiswa	na[AdvPre]-ku[OC15]-tfutfuk[VRoot]-is[CausExt]-w[PassExt]-a[VerbTerm]	nekutfukiswa	AdvPre_OC15_VRoot_CausExt_PassExt_VerbTerm
kwetimphawu	kwe[PossConc15]-ti[BPre8]-m[BPre3]-phawu[NStem]	kwetimphawu	PossConc15_BPre8_BPre3_NStem
letidzengekako	leti[RelConc10]-dzeng[VRoot]-ek[NeutExt]-a[VerbTerm]-ko[RelSuf]	le_tidideko	RelConc10_VRoot_NeutExt_VerbTerm_RelSuf
kute	kute[Conj]	kute	Conj
kwesekelwe	ku[SC15]-esekel[VRoot]-w[PassExt]-e[VerbTerm]	kwesekel_w_e	SC15_VRoot_PassExt_VerbTerm
loluhlelo	la[PossConc5]-u[NPrePre11]-lu[BPre11]-hlelo[NStem]	Loluhlelo	PossConc5_NPrePre11_BPre11_NStem
.	.[Punc]	.	Punc
Kwacha	kwa[PossConc15]-cha[NStem]	Kwacha	PossConc15_NStem
emandla	e[NPrePre6]-ma[BPre6]-ndla[NStem]	emandla	NPrePre6_BPre6_NStem
etikhungo	e[LocPre]-ti[BPre8]-khungo[NStem]	e_tikhungo	LocPre_BPre8_NStem
kutsatsa	ku[BPre15]-tsats[VRoot]-a[VerbTerm]	kutsa_ts_a	BPre15_VRoot_VerbTerm
sikhatsi	si[BPre7]-khatsi[NStem]	sikhatsi	BPre7_NStem
nemtamo	na[AdvPre]-m[BPre3]-tamo[NStem]	n_emtamo	AdvPre_BPre3_NStem
.	.[Punc]	.	Punc
Sehluko	si[BPre7]-hluko[NStem]	se_hluko	BPre7_NStem
lesimayelana	le[PossConc5]-si[BPre7]-mayelana[Adv]	le_simayelana	PossConc5_BPre7_Adv
nekwakha	ne[AdvPre]-ku[SC15]-akh[VRoot]-a[VerbTerm]	Nekwakha	AdvPre_SC15_VRoot_VerbTerm
umbuso	u[NPrePre3]-mu[BPre3]-buso[NStem]	umbuso	NPrePre3_BPre3_NStem
lokhonako	lo[RelConc3]-khona[Adv]-ko[RelSuf]	lokhonako	RelConc3_Adv_RelSuf
